SYM_ROOT,DATE,pre_market_price_mean,post_market_price_mean,pre_market_price_std,post_market_price_std,pre_market_price_min,post_market_price_min,pre_market_price_max,post_market_price_max
BAC,2019-11-11,39.41868473502304,38.31863040201005,97.55698632390478,87.9485516973773,24.06,25.39,1473.41,1469.23
BAC,2019-11-12,41.334337901758644,39.23477692307692,110.87554130567479,95.51388971803112,24.0,25.44,1463.99,1475.0
BAC,2019-11-13,39.25029763231198,34.200217509948835,99.67730635804176,48.060988580366,24.1,24.13,1462.71,1458.0
BAC,2019-11-14,41.807480434782605,36.86421859756098,116.66911070725153,79.07745703042538,24.21,24.23,1474.89,1470.0
BAC,2019-11-15,38.06370426966292,35.209289811643835,87.80684223747244,59.44974092286187,24.26,24.2376,1471.12,1469.8
BAC,2019-11-18,48.73341553459119,34.7209242161441,152.42798290001707,52.374756163631545,24.26,24.3,1474.0,1467.01
BAC,2019-11-19,44.118372605214155,36.282804883720935,128.98300733603608,69.45843620056569,24.24,24.26,1473.73,1473.92
BAC,2019-11-20,39.47524430192403,34.931499043062196,101.27320016072716,57.535686939905666,24.23,24.35,1479.0,1473.75
BAC,2019-11-21,38.70885560344828,35.883936999999996,94.59822760377597,68.79272259787956,24.15,24.22,1475.99,1476.2
BAC,2019-11-22,42.19506298507463,36.529223901808784,116.68070284517519,73.37324677968768,24.15,24.3,1477.51,1477.01
BAC,2019-11-25,39.423523745277926,35.94763428300095,94.68999391309798,62.85707411067476,24.1978,24.11,1478.0,1476.0
BAC,2019-11-26,36.370869019316494,34.55292140969163,68.58096515786431,42.84982027907005,24.19,24.17,1486.88,1477.05
BAC,2019-11-27,39.655154696449024,42.11345135135135,98.03980288309292,112.35532155667343,24.19,25.43,1485.36,1486.75
BAC,2019-11-29,149.03666666666666,37.31490709677419,409.944484180657,82.2243379868736,24.26,24.17,1480.0,1481.0
BAC,2019-12-02,36.94405912769784,35.418170170648466,74.67009464595264,53.43666227145616,24.08,25.52,1471.95,1480.02
BAC,2019-12-03,41.184100400801604,34.41643508308157,111.71653190455629,48.46253376913791,24.03,24.15,1479.4,1475.0
BAC,2019-12-04,43.34921862446744,35.12188848439822,123.14618605990836,55.879583019915444,23.98,25.52,1479.56,1483.0
BAC,2019-12-05,41.777313920454546,35.463824394463664,113.7273868346026,60.0889685673075,23.87,25.4,1477.95,1478.0
BAC,2019-12-06,43.69475498474059,34.64498653915554,121.73822241451053,38.72108166299463,23.9,25.32,1482.89,1475.0
BAC,2019-12-09,41.73733279656468,36.056205144995324,110.73106906543273,62.42893551817562,23.9,23.9,1478.73,1477.13
BAC,2019-12-10,39.31899795633999,35.06666872301049,93.45143726971907,50.66910741074226,23.86,23.86,1481.595,1476.0
BAC,2019-12-11,38.17194309045226,36.14210117647059,83.85302198591742,63.98554588175797,24.1,23.81,1484.0,1478.77
BAC,2019-12-12,40.439326339053565,35.949958861788616,92.59674330508909,58.31598430762007,24.04,24.23,1473.65,1480.17
BAC,2019-12-13,47.526746045694196,36.6319358746492,138.91201583670977,53.71686469716492,24.2856,25.4,1476.79,1469.2
BAC,2019-12-16,41.801480564705884,36.91284761436301,103.38793056045607,55.25294639425443,24.26,24.4,1475.3,1475.0
BAC,2019-12-17,46.05880472366557,40.81433888888889,128.18025891126948,94.74875829637924,24.43,24.3,1471.43,1472.25
BAC,2019-12-18,56.60061783166905,40.13164917582418,175.744759051768,86.8125876934723,24.4416,24.49,1471.5,1473.97
BAC,2019-12-19,39.61792901785714,37.357698366013075,83.93864784115883,57.87735277715398,24.49,24.49,1469.56,1467.16
BAC,2019-12-20,37.06906666931277,36.55925307409354,57.16481030911937,46.45306178108271,24.4797,24.49,1470.22,1468.1
BAC,2019-12-23,46.88448848758465,36.755393341952164,131.8546346615179,51.600160308449105,24.5,24.5,1473.59,1470.2
BAC,2019-12-24,120.74923749999999,49.14134192355117,355.28844326397376,142.2604166950804,24.62,24.68,1475.0,1473.52
BAC,2019-12-26,42.41454935064935,40.04142761732852,103.52657714332815,86.77634956399385,24.5,25.36,1474.95,1480.0
BAC,2019-12-27,42.67077712152071,37.97331452464788,105.89132565946983,60.42220656914881,24.46,24.46,1475.0,1475.67
BAC,2019-12-30,53.835151257253386,38.5408113179449,165.22928277680901,67.29626334935136,24.42,24.58,1465.8,1461.0
BAC,2019-12-31,48.77255559405941,37.633658117195004,143.61012792509277,62.488543467185565,24.37,24.47,1462.5,1461.0
BAC,2020-01-02,40.64507793035801,39.61604603750756,88.82170701274538,77.64675223060834,24.5117,24.49,1455.75,1454.9999
BAC,2020-01-03,51.13533237469187,43.643831233766235,155.19581860910282,110.97862604680711,24.54,24.55,1464.81,1452.95
BAC,2020-01-06,39.733336513157894,35.93904413043478,87.11116568102483,47.1275503778957,24.49,24.4,1468.8,1463.99
BAC,2020-01-07,42.045481393174384,36.006158203883494,107.65943048471651,44.551264926169104,24.51,24.49,1478.08,1464.45
BAC,2020-01-08,46.69934112263576,36.51099301675978,132.8949159558042,53.71181224346347,24.36,24.53,1479.18,1472.01
BAC,2020-01-09,40.68852384453781,37.04411235728677,93.63117948917375,52.865576265731605,24.495,24.35,1482.0,1477.65
BAC,2020-01-10,41.326293224030636,47.17158402282454,100.50203224656836,132.69028400876107,24.43,24.51,1492.99,1484.0
BAC,2020-01-13,39.77887100189036,43.460995119305856,85.16545092573118,112.28615673209465,24.57,24.57,1497.55,1493.98
BAC,2020-01-14,38.8653757457847,36.52845083521444,74.41479889462484,43.88788705155343,24.51,24.58,1499.0,1495.9
BAC,2020-01-15,39.14837577353522,35.25072040314075,84.21873341997373,22.352757835266697,24.69,24.67,1505.3,1494.65
BAC,2020-01-16,39.01876510506373,36.20180023752969,81.54794022541485,45.26881554975597,24.76,24.69,1501.24,1503.5
BAC,2020-01-17,39.96780168359166,36.77160340277778,89.39680108079988,54.5242980988427,24.83,24.79,1499.8,1498.01
BAC,2020-01-21,43.70193480134035,35.74005,119.99755435577855,47.50842596164104,24.94,24.93,1504.97,1496.01
BAC,2020-01-22,43.79517307861221,37.09535261569417,119.82994794249345,65.85925232487841,24.87,24.98,1519.73,1502.86
BAC,2020-01-23,48.25321998781231,35.65518841807909,146.1814455604411,49.52212171052051,24.92,24.91,1523.45,1507.35
BAC,2020-01-24,41.94457467052395,37.56457487623763,114.13014272387817,73.7024950399125,24.92,24.97,1539.0,1516.0
BAC,2020-01-27,36.303801464336324,33.41751145833333,73.09354269543735,35.61915013657625,24.8816,24.89,1540.735,1531.0
BAC,2020-01-28,46.7364973356009,35.02814175365344,144.20273916926286,55.95044488602535,24.876,24.88,1554.08,1533.0
BAC,2020-01-29,39.03698442622951,37.19414300699301,97.67925250279725,77.65230697909415,24.95,24.88,1564.0,1551.25
BAC,2020-01-30,44.3985083369518,34.743045010183295,130.5231711798176,56.00989684329785,24.7,24.72,1563.28,1553.12
BAC,2020-01-31,43.137660165289255,35.17775230125523,127.86170452584689,56.89596445842597,24.67,24.75,1572.7,1556.96
BAC,2020-02-03,36.522421415119716,35.324959442724456,75.38561756630402,60.490445431053374,24.75,24.8,1566.5,1570.85
BAC,2020-02-04,39.42795281234445,34.71776759708738,95.94873506207819,43.483356162526135,24.76,24.79,1559.0,1562.26
BAC,2020-02-05,38.708439472746704,35.8169140652819,80.69181851275515,52.427547642441944,24.86,24.83,1548.97,1556.01
BAC,2020-02-06,41.88538560364465,40.80865174262735,107.33535878003687,95.78890492516801,24.981,26.11,1554.0,1547.47
BAC,2020-02-07,43.948364446577095,36.194319862585886,121.66330171739273,53.474540640007774,24.84,24.98,1561.0,1547.55
BAC,2020-02-10,41.43606507620941,37.347823992133726,104.13683484990466,67.27655210067002,24.9047,24.95,1566.85,1552.05
BAC,2020-02-11,44.74437501534683,37.3284161209068,125.80353240922275,62.606602424177005,24.9641,26.11,1571.0,1563.05
BAC,2020-02-12,40.61330754066042,47.687469832985386,95.80891175065565,139.75982063970565,24.85,26.1,1564.97,1569.83
BAC,2020-02-13,40.71341846361186,37.2852703539823,96.84834035491978,64.45654464504491,24.922,24.91,1560.0,1567.2
BAC,2020-02-14,43.64124228079612,44.33925368589743,117.27994551609585,121.83834050805785,24.95,24.81,1565.0,1563.5
BAC,2020-02-18,40.348061202466596,44.117009703504046,98.30007620132793,120.79584748551532,24.85,24.9,1571.05,1562.0
BAC,2020-02-19,40.34282565982405,37.1310065529623,101.57954913150716,65.0021863753094,24.75,24.88,1571.0,1569.02
BAC,2020-02-20,38.615301080737446,36.89847279352227,77.62376094998693,61.53949231535911,24.879,24.8,1577.5,1564.1
BAC,2020-02-21,39.10787405180389,36.90825398089172,87.66391285318268,61.55050316076815,24.75,24.87,1577.0,1577.28
BAC,2020-02-24,37.004708885976406,33.51818638647019,82.26815186782555,28.21276779487466,24.43,24.69,1571.37,1574.65
BAC,2020-02-25,35.634248622332706,36.26719913793104,84.2517120313092,73.3615985880897,23.92,25.97,1545.38,1566.0
BAC,2020-02-26,33.950014711830136,32.661485907606156,72.0109825338319,46.14900817707149,23.71,23.96,1542.5,1542.12
BAC,2020-02-27,31.60165647363872,31.92546109055021,61.893617135096484,58.007629290324225,23.51,23.89,1523.97,1539.97
BAC,2020-02-28,30.44521744787584,28.467501433251435,55.38081500469086,24.452851629144504,23.14,23.01,1513.9999,1508.0
BRK,2019-01-02,842.0472868679775,2885.726761347518,13939.26270118116,28407.0564995399,198.5,198.01,304210.0,304100.0
BRK,2019-01-03,2094.3798194697597,199.800847592068,23297.66600181259,0.3153518442677606,191.04,198.54,288000.0,200.39
BRK,2019-01-04,1947.1049702573312,194.158997639485,22583.609311477638,0.3743964938358357,194.8,192.61,293200.0,195.18
BRK,2019-01-07,1737.9468936567164,2002.4023521472393,21274.989274181607,23014.5436911236,196.61,195.0,295430.0,294890.0
BRK,2019-01-08,3631.457991984436,198.70969408284026,31620.57567857373,0.23861675930647236,195.335,197.79,294550.0,199.0
BRK,2019-01-09,2145.204568779565,197.21837843137254,23880.220317239684,0.3309014697738767,195.55,196.59,294580.0,197.79
BRK,2019-01-10,1941.5543521893492,195.4522585858586,22630.12962124599,0.2275305864211815,196.44,195.0,295159.87,196.37
BRK,2019-01-11,7716.725986924151,4461.938672727273,46415.17898200184,35179.66434744625,195.941,195.29,294280.0,293750.0
BRK,2019-01-14,3550.042289153318,2675.8076212765955,31186.48432925868,26834.730776474335,195.01,194.56,293630.0,291750.0
BRK,2019-01-15,3096.0567595505618,195.5546813559322,29115.908826617924,0.2390359458232228,196.1,195.01,295320.0,196.0
BRK,2019-01-16,2787.9709432989694,197.61113503937008,27616.00538489461,0.24761830514324826,197.725,196.94,297813.89,198.15
BRK,2019-01-17,1989.4880647463456,1719.6921076923077,23023.910938421643,21254.459277425824,197.34,197.1,297905.0,297000.0
BRK,2019-01-18,1346.109198657718,200.20237725118483,18669.890120757264,0.48237795629365,202.8637,198.78,306500.1,201.2356
BRK,2019-01-22,1727.3046097230074,203.3573548611111,21359.36627532222,0.3035769424317409,199.33,202.34,300815.0,204.0
BRK,2019-01-23,1658.531371179884,201.5008995283019,20918.048384898884,0.7104890755618083,200.0,200.6,301835.0,203.86
BRK,2019-01-24,1036.1261817174516,1714.6074737373738,15856.308059491825,21308.32493495671,199.96,199.75,301680.0,300035.0
BRK,2019-01-25,3229.547615720859,202.4193210884354,30176.393454089262,0.4286084300769498,200.01,201.0,304065.0,203.49
BRK,2019-01-28,868.4517015532545,201.5456027932961,14162.831623664217,0.3859554031159767,200.0,200.5,301255.0,202.6
BRK,2019-01-29,1192.2898973813421,201.12212921348316,17285.956851576822,0.2175424954318,200.9853,200.22,303000.0,201.35
BRK,2019-01-30,704.5924101694916,4021.5493300000003,12408.692591875371,34039.452142579605,202.05,202.05,309180.0,305899.99
BRK,2019-01-31,1865.0266691691395,205.46260662983426,22633.033271555083,0.5878732239184423,205.5092,204.59,311500.0,207.49
BRK,2019-02-01,1857.5364274774774,3790.2473687861275,22687.37748243575,33186.29968365013,209.0,205.54,313960.0,310680.0
BRK,2019-02-04,9201.257705908203,209.2912064171123,52227.079709175894,0.2042117753850189,207.93,209.0,312615.0,210.0
BRK,2019-02-05,1432.8705756756756,5481.9694339759035,19482.656323272422,40306.61422339383,207.2,208.0,311492.494,313000.0
BRK,2019-02-06,499.66328979007636,2855.0091444444442,9508.717029514122,28640.35380145069,205.7,206.3043,308030.0,310000.0
BRK,2019-02-07,684.7173598509052,4784.092213432837,12081.032601689763,37480.96694757815,201.25,204.48,302812.5,307000.0
BRK,2019-02-08,1850.1130457647778,2454.0851520599253,22217.563246041114,25985.392438649014,200.54,200.52,301045.0,301015.5
BRK,2019-02-11,1950.912429827916,201.69942172701948,23021.211687693358,0.2037591140678558,201.535,200.99,304915.0,202.38
BRK,2019-02-12,1029.5302104596935,204.48186035502957,15933.812460362667,0.3257269288359747,205.61,203.25,309340.0,205.0
BRK,2019-02-13,2541.8570901515154,206.86362270270268,26748.194541129087,0.2166325312879356,205.4,206.0001,308895.0,207.5
BRK,2019-02-14,1095.9522718382352,2073.8921319277106,16452.71940887468,24069.535074464813,202.02,204.31,303975.0,310320.0
BRK,2019-02-15,3640.9220701595746,204.42139496717724,32333.884033807473,0.601357398290721,204.095,202.78,308139.0,205.26
BRK,2019-02-19,3118.8216633136094,205.08288947368422,29814.86153626952,0.27671470924682356,205.4,204.6,308575.0,205.99
BRK,2019-02-20,1597.4476304836896,205.932192,20706.687915579376,0.1492257284895773,205.26,205.11,309500.0,206.38
BRK,2019-02-21,697.8924653322658,1765.7954348484848,12308.7862499026,21944.446169924468,203.0,205.5,307925.0,308992.0
BRK,2019-02-22,971.1177005095541,203.6523061971831,15228.998867850665,0.35833109096537713,201.4,203.0,302805.5,205.6979
BRK,2019-02-25,1510.570112086331,201.02509082217972,19877.449353822314,0.9996926785239542,202.0,197.67,303300.0,202.0
BRK,2019-02-26,1130.8368175115208,1328.6129910112359,16740.921327049313,18408.53688474186,201.51,201.5,302675.0,301000.0
BRK,2019-02-27,818.8793506109979,1384.7783777777777,13658.107532256596,19114.138450083014,201.67,201.1,303000.0,309000.0
BRK,2019-02-28,2108.4993615523463,202.52179536423841,23929.835898047277,0.212125795174392,201.11,201.55,302200.0,202.76
BRK,2019-03-01,2195.7779018966644,202.61625666666666,24567.07641726583,0.25809234479656495,202.97,202.0,305019.0,203.28
BRK,2019-03-04,1374.0542094777563,203.32848214285715,18815.37526465151,0.20757809697778923,201.6,203.0,303400.0,203.98
BRK,2019-03-05,1519.8787612903225,1636.154955450237,19933.342798709644,20833.431837376294,201.11,201.51,302740.0,302825.0
BRK,2019-03-06,2428.9463187422934,201.5398244813278,25825.449287538377,0.18326088764333176,200.25,201.0,301539.0,201.89
BRK,2019-03-07,1476.5406864957265,200.39806666666667,19504.137583596585,0.17313026738691434,199.01,200.03,299250.0,200.8
BRK,2019-03-08,1526.717615,197.82921570247933,19885.25868368521,0.42618338620081553,198.61,197.02,299000.0,199.3
BRK,2019-03-11,888.528075198188,199.33263277310922,14415.88156423718,0.17812479062573028,201.8,199.0,303279.0,200.0
BRK,2019-03-12,669.6834284396618,3577.588625,11911.362556741036,31929.563527404185,202.15,201.12,304235.0,304200.0
BRK,2019-03-13,2548.730782822757,202.93412716049383,26703.775784039575,0.19740347748284862,203.9713,202.0,306400.0,203.39
BRK,2019-03-14,1220.859235777778,203.80037894736844,17603.018319792915,0.46506768947055077,203.1,203.0,305608.98,206.0
BRK,2019-03-15,3021.853572434916,204.1638657992565,29270.564974469147,0.436351956248045,204.01,202.93,307250.0,205.18
BRK,2019-03-18,2190.191181049936,204.77918783783784,24725.81955990697,0.2759270600227383,206.57,204.3,310100.1552,205.76
BRK,2019-03-19,819.3914506320692,8998.888935732648,13737.70769814849,51601.322598421844,204.01,206.17,307905.0,311299.0
BRK,2019-03-20,1027.0741184518454,205.11926171171172,15839.110535925292,0.1955268745291207,202.87,204.5,305505.0,205.49
BRK,2019-03-21,2112.2416438569207,202.53372157303372,24121.830515319234,0.27871831170790234,203.6477,202.15,307120.0,203.78
BRK,2019-03-22,1310.3854615479117,203.35557266435984,18251.13399383863,0.26575610525318055,200.49,202.71,301400.0,204.5
BRK,2019-03-25,1266.3706953626636,1424.2968861788618,17843.96715260072,19192.741479907043,199.19,199.7,299380.0,301227.0
BRK,2019-03-26,2932.594118163471,200.84464603174604,28551.410977324576,0.2163920233837721,199.9264,200.01,301100.0027,201.52
BRK,2019-03-27,1676.774957236842,200.4587649484536,21000.39918831029,0.3456555315150091,198.3793,199.21,299764.0,200.99
BRK,2019-03-28,652.3309238738739,199.24959595959595,11655.736884032702,0.19437980490507087,200.35,199.0,301000.0,199.8
BRK,2019-03-29,2417.087773367065,1461.01146875,25743.0130652346,19513.288521903414,200.21,200.66,301550.0,302500.0
BRK,2019-04-01,3159.1004583778013,5981.850126975477,30012.571426548806,41503.83561330891,204.2138,200.89,307930.0,303461.0
BRK,2019-04-02,2419.467458115942,204.65336176470586,25951.090451161035,0.48718289312337626,203.5,201.14,306000.0,205.0
BRK,2019-04-03,3271.444127566964,204.97085852534562,30472.45605310269,0.2542723250944371,203.4101,203.88,305750.0,205.5
BRK,2019-04-04,2379.7514991119006,203.5351388888889,25742.632000999787,0.2591372090500159,200.28,202.79,306460.95,204.31
BRK,2019-04-05,2219.4376454991816,204.14245952380952,24832.217023051762,0.31908955236509395,204.02,203.41,308020.0,204.74
BRK,2019-04-08,2445.284696355685,204.8464705882353,26161.673788843487,0.32140440284290434,204.84,204.1,307865.0,205.33
BRK,2019-04-09,1344.2063385899814,5584.008947368421,18679.658588512197,40612.176044178486,204.36,204.3,307380.0,306820.0
BRK,2019-04-10,1473.685188410596,204.9622834710744,19694.783406987695,0.1696117661735742,203.975,204.12,307000.0,205.31
BRK,2019-04-11,1652.977809101517,1561.4318991189425,21131.13317449727,20433.971172584254,206.18,204.0,310325.0,308074.0
BRK,2019-04-12,2663.241061179088,4199.9785047008545,27703.575416485557,35065.37314748728,210.0159,206.7,315745.0,312000.0
BRK,2019-04-15,967.9789911942098,3112.8109815668204,15427.879631779055,30127.980556181858,209.5,209.95,314500.0,315345.0
BRK,2019-04-16,587.6457422985782,210.08933333333334,10921.513285645342,0.1813667507826912,210.52,209.66,317500.0,210.5
BRK,2019-04-17,859.5421089414183,212.1667524926686,14308.414016309229,0.16636931676226943,210.01,211.8,316040.0,212.49
BRK,2019-04-18,1388.5730210723193,210.77037403846154,19244.137083288846,0.4728024271772677,209.9,209.42,315330.0,211.43
BRK,2019-04-22,2390.3595819444445,209.68569398907107,26096.89343954807,0.24738679155119506,209.25,209.0,314345.0,210.4
BRK,2019-04-23,1451.8646244140625,209.88338481012659,19824.033717508562,0.22281175231950529,211.31,209.49,317730.0,210.53
BRK,2019-04-24,3580.624483564568,211.47053809523808,32464.165383839307,0.13447988822299597,210.3,211.0,316005.0,211.98
BRK,2019-04-25,4106.096270338983,2899.7945094017095,34995.93342804799,29093.088075138447,209.689,209.2,318530.0,314900.0
BRK,2019-04-26,1839.9727282674771,211.92567192982457,22796.88249356573,0.2722749630213481,213.04,211.3779,321350.0,212.6067
BRK,2019-04-29,2217.8517140215713,214.72671139489194,25432.449230236853,0.20493934705728087,216.3,214.05,324921.0,215.0
BRK,2019-04-30,1547.6300595669984,3634.589027894737,20756.09283802024,33221.73573720202,216.52,216.0,325159.35,325000.0
BRK,2019-05-01,2858.5026841624367,217.82581574074072,29208.621085757688,0.24132924543700135,216.01,216.74,325900.0,218.17
BRK,2019-05-02,1780.3093342995169,216.95734260869565,22467.817127183756,0.2295465163503303,215.57,216.4913,324214.0,217.67
BRK,2019-05-03,1256.5676599049127,217.35765705521473,18416.211632401584,0.34864735074486014,218.2,216.44,327765.61,218.0
BRK,2019-05-06,1459.9014097465886,214.81505962441315,19937.78907360396,0.31277607936795704,212.0,213.1,320000.0,216.98
BRK,2019-05-07,1669.8120956400742,211.81084807692307,21403.692022399104,0.40181891972315176,208.9801,211.07,315119.99,212.98
BRK,2019-05-08,2466.321635882773,991.4876621890547,26610.37209898071,15695.376316381415,209.12,208.0,324000.0,314899.99
BRK,2019-05-09,2669.6217721932117,1638.4204187214611,27717.55032938284,21170.320755793622,206.9182,207.33,314500.0,313500.0
BRK,2019-05-10,798.3293972909855,1895.9063451086956,13622.90499397485,22900.85915994863,208.7,206.6,315910.0,310850.0
BRK,2019-05-13,2585.241904394757,1247.9782771043772,27012.015227276024,17953.701642966764,204.41,204.23,309205.0,310000.0
BRK,2019-05-14,2297.122071672355,1215.2850661237785,25265.213310782794,17686.59288396743,203.48,205.01,307035.0,310100.0
BRK,2019-05-15,888.5313535353536,9098.65397941567,14459.998909618853,51312.87300687116,202.1764,202.28,305580.0,306000.0
BRK,2019-05-16,969.1860334161491,204.22394193548388,15329.167426795053,0.25035040136929504,204.4,203.0,307936.0,204.92
BRK,2019-05-17,1205.7270898527006,6236.005058881578,17499.063180646302,42586.86509274766,203.09,202.36,306687.5,306374.86
BRK,2019-05-20,1018.7265995989305,202.277187250996,15768.84155977911,0.2966242507901491,202.0949,201.6548,305362.0,203.66
BRK,2019-05-21,2234.49779013267,203.68481544117648,24867.57679532961,0.24309856982033753,203.03,202.73,306500.0,204.1
BRK,2019-05-22,3492.6502933641973,6303.423027999999,31507.50903641812,43137.92613996419,202.4,202.36,305460.0,305234.0
BRK,2019-05-23,929.6915240415335,200.81035714285716,14866.257746305173,0.2527808520823564,200.6092,200.2,304200.0,201.7
BRK,2019-05-24,1334.3333973831775,2676.563571544715,18498.332275547047,27441.208703351058,200.97,201.5,303450.863,304540.0
BRK,2019-05-28,819.177463006177,201.77208333333334,13642.14930270425,0.25042516535449133,199.52,201.1,301050.01,202.5
BRK,2019-05-29,1037.10203125,1974.6615857566767,15836.677886262913,23018.601830376756,198.11,198.21,299860.0,299786.0
BRK,2019-05-30,1758.0021408290156,199.11728480392156,21604.191482650956,0.18307226470143964,198.6,198.4,301112.5,199.43
BRK,2019-05-31,2241.5982188705234,197.6891589473684,24555.36302651558,0.23703057847283668,197.21,197.26,297194.409,199.74
BRK,2019-06-03,2114.192210927505,197.01202596685084,23881.40282846323,0.3240474058936858,197.8396,196.2,299775.0,197.62
BRK,2019-06-04,1779.1851640949553,1772.6981263959392,21843.395612898028,22072.328261441,200.9712,198.56,304000.0,310000.0
BRK,2019-06-05,1462.647594855967,4738.106139033457,19602.400935043454,36986.341571234785,202.4,201.8467,306400.0,305300.0
BRK,2019-06-06,1355.090033551402,203.32738604651163,18786.76836606544,0.222401620014403,204.0,202.5359,307910.0,203.9426
BRK,2019-06-07,1697.894817490953,1557.6476353711791,21440.826433491133,20471.83441123596,204.41,204.11,309650.0,309999.9
BRK,2019-06-10,1289.4377703360371,206.98685581395347,18333.048248141153,0.320047907665534,207.02,205.81,311524.0,207.4
BRK,2019-06-11,3092.575162569832,208.4459092783505,29796.377659853573,0.3329253617551917,206.19,207.2,310259.0,208.8254
BRK,2019-06-12,3228.643268169014,205.96000789473683,30327.76271238339,0.38957894630421525,204.31,205.01,307195.5,206.63
BRK,2019-06-13,1356.771060375,204.92856860465116,18786.940705987177,0.3902500713378252,204.68,204.25,307445.0,205.96
BRK,2019-06-14,1496.9979361577182,204.62169344262296,19911.42886832081,0.23601461668638876,204.6543,204.06,308206.0,205.0
BRK,2019-06-17,1013.6449143362831,205.48263636363637,15710.568050461241,0.3050140860135236,203.26,204.56,305480.0,207.0
BRK,2019-06-18,3190.7906241675614,1712.0218112745097,30227.28973447117,21536.013686765757,205.6888,203.5,309008.0,307800.0
BRK,2019-06-19,2660.577725197542,3332.965126262626,27506.19667858527,31109.30105586282,206.75,205.51,310966.0,309740.0
BRK,2019-06-20,1482.432503178484,208.4825308139535,19926.83458602003,0.17512130076216315,204.47,207.86,312900.0,208.74
BRK,2019-06-21,1070.0694096756151,208.03326923076924,16318.60302034909,0.24686364538459965,205.44,207.31,309280.0,208.57
BRK,2019-06-24,1680.7781454372623,4300.694028807948,21341.07756396186,35400.09784451347,206.41,205.95,310650.0,309700.0
BRK,2019-06-25,3848.3102923728816,7324.576261009174,33541.552579113464,46560.79313806452,206.85,206.4878,312700.0,311190.0
BRK,2019-06-26,2002.4870903873746,1457.2009728,23629.761742735343,19743.77576046374,208.22,208.07,312929.0,312385.0
BRK,2019-06-27,1307.1146679862306,208.81724137931033,18637.86188493712,0.23633007770095826,211.7396,208.0,318338.0,209.0
BRK,2019-06-28,1235.423881649411,212.86390447761195,18019.833109277737,0.27897841636554843,212.2901,212.0,318750.0,213.496
BRK,2019-07-01,1197.4724737270876,1453.383754826255,17765.403326640993,19934.6322283408,213.31,213.85,322100.0,321032.25
BRK,2019-07-02,1013.6750570895522,214.08023529411767,16015.03509313226,0.22361245208934646,214.25,213.26,321515.0,214.43
BRK,2019-07-03,214.985,4493.673362126246,0.12793227374929658,36932.256649417985,214.88,214.5,215.16,323000.0
BRK,2019-07-05,1221.762647920998,2699.490520769231,18007.362551919578,28327.659274736165,214.9,214.6,323149.0,323200.0
BRK,2019-07-08,1526.5390384865746,5394.692862903226,20526.627011948643,40790.62748687797,214.61,213.63,322708.0,321400.0
BRK,2019-07-09,1673.8903833836857,214.23155512820512,21642.27059275242,0.45109398770780534,214.0148,212.85,322200.0,214.8
BRK,2019-07-10,774.0091982517483,2793.1336327999998,13389.777969021134,28826.05992391295,213.03,214.12,320591.0,322500.0
BRK,2019-07-11,992.0085948822096,214.46796440677966,15764.832655902977,0.2424792751632397,213.01,214.03,319837.0,215.68
BRK,2019-07-12,845.2417620689655,3256.9800052380956,14212.638898687968,31113.129486853057,213.6495,213.0,321093.0,319837.0
BRK,2019-07-15,1949.9472645861601,3243.363233018868,23523.38112095733,31113.01169577375,213.21,213.02,320300.0,321499.99
BRK,2019-07-16,1986.0933137499999,213.74582727272727,23740.433812431827,0.47690425363934513,212.52,213.02,319700.0,214.4
BRK,2019-07-17,5825.6829111034,212.6593087804878,41460.8181475475,0.18219702710866162,207.03,212.11,311644.49,213.18
BRK,2019-07-18,2810.981020408163,3415.705380927835,28383.57433134486,31513.37150404952,207.7,207.0,312079.79,312000.0
BRK,2019-07-19,1563.8220210017573,3603.9199445652175,20449.650435370433,32569.080029372435,205.46,207.98,309440.0,312600.0
BRK,2019-07-22,4607.230673289184,205.677237654321,36508.33885316772,0.2852327775717661,204.15,205.2938,307135.0,206.5
BRK,2019-07-23,1372.0549228643217,205.500003125,18964.598104418303,0.2222456594582311,206.15,204.685,309698.0,205.94
BRK,2019-07-24,1940.0333995833332,206.2126966292135,23189.958651602195,0.931402307916964,206.18,205.71,312000.0,214.62
BRK,2019-07-25,949.8269908004778,208.09043063063064,15170.958010486158,0.2079508739157548,207.4,207.17,310750.0,208.4
BRK,2019-07-26,2399.331299826087,208.11896559139785,26182.349968710943,0.09798501382157687,207.93,207.82,315000.0,208.44
BRK,2019-07-29,4107.699310909092,209.90902577319588,34755.66528894313,0.10215164362858824,208.45,209.4801,313699.5,210.24
BRK,2019-07-30,1097.023224216524,207.46470833333333,16648.499728230126,0.4395924706034761,207.41,206.55,312430.0,208.5
BRK,2019-07-31,1873.432129027027,208.2378576923077,22630.302417554634,0.4874594324941789,205.08,207.0,308830.0,209.29
BRK,2019-08-01,952.2975157460842,5137.721137898089,15077.459168407418,38833.52635400969,201.54,205.2,303660.0,310250.0
BRK,2019-08-02,1140.4832010752687,201.6842066079295,16899.69787142561,0.39572263986221345,202.47,200.9,306000.0,203.0
BRK,2019-08-05,759.4452861635219,1664.665526129426,12925.165468642537,20925.065656519033,196.0,198.87,298264.0,300255.14
BRK,2019-08-06,1142.396449921997,1116.495562195122,16843.349731472485,16614.47197977679,198.88,197.73,302325.0,301100.0
BRK,2019-08-07,762.1981862893082,199.24561626016262,12971.945883335782,0.7139370807895342,197.5816,198.35,299182.25,201.0
