SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,pre_market_price_mean,post_market_price_mean,pre_market_price_std,post_market_price_std,pre_market_price_min,post_market_price_min,pre_market_price_max,post_market_price_max
JNJ,2019-06-27,103922.0,2425311.0,Thursday,122.0421972290564,122.2738777160297,120.6435645836793,120.72078704833984,5233500.0,140.91557826358527,142.1892550632911,0.1782082904277681,0.1288808977398558,140.67,141.85,141.9,142.53
JNJ,2019-06-28,104732.0,12857261.0,Friday,120.76370981765658,121.07261281286634,118.8502211923048,119.51093292236328,12792400.0,139.0411848590729,140.87179225352114,0.0676421315307505,0.1917174095299411,138.96,140.5836,140.69,141.89
JNJ,2019-07-01,176817.0,2362156.0,Monday,120.30032849580904,120.35181013749866,119.03039999316384,119.57955932617188,5872300.0,139.2370497260274,139.9520645833333,0.1392156528256927,0.2264074113270384,138.84,139.28,140.12,140.56
JNJ,2019-07-02,129696.0,1412769.0,Tuesday,119.4594439278298,120.15447235107422,119.00467192020096,120.15447235107422,4501200.0,139.94811259314457,139.2449827586207,0.0677862302980844,0.2532205972862174,139.4278,138.86,140.26,139.98
JNJ,2019-07-03,118834.0,,Wednesday,120.98676025762812,121.99926728578772,120.80656144952074,121.96495056152344,3436300.0,,140.93877618110236,,0.3150087200878001,,140.03,,141.4
JNJ,2019-07-05,177837.0,2778224.0,Friday,121.62172126256888,121.72468452015217,120.44616733554518,120.61779022216795,4652400.0,140.5938712582237,141.64406426426427,0.0670878317601991,0.2231187754674353,140.03,141.15,141.47,142.48
JNJ,2019-07-08,121233.0,1691899.0,Monday,120.23168611430354,121.05543168889317,119.8198198735046,120.96104431152344,4078100.0,140.9505635889799,140.17905523465703,0.040779458731966,0.1166325013883736,140.71,139.85,141.29,140.57
JNJ,2019-07-09,131998.0,1576369.0,Tuesday,121.38149826273396,122.24813646899992,120.90956138090928,121.33859252929688,4217400.0,141.4299002034588,141.63429221902018,0.0415642956400948,0.3355080337631774,141.2,139.74,141.99,141.96
JNJ,2019-07-10,78636.0,1672140.0,Wednesday,121.65605794607724,121.83625676940396,120.70360837818494,121.1669692993164,4874400.0,141.08196793336802,141.7370530054645,0.0806147536921971,0.2386584130280042,140.97,140.91,141.4291,142.0
JNJ,2019-07-11,141947.0,1811349.0,Thursday,120.93529964670932,121.16698012798028,119.28782164287529,120.22310638427734,5817400.0,140.01987153700188,140.84452604422603,0.0682230844770443,0.5368436946840175,139.3243,139.31,140.64,141.85
JNJ,2019-07-12,150855.0,2092524.0,Friday,120.23170180303762,120.23170180303762,113.538825417999,115.23778533935548,17780100.0,134.23301292418773,139.8148892857143,0.1353505336058527,0.374959812555586,134.08,139.37,134.74,140.77
JNJ,2019-07-15,330833.0,3948295.0,Monday,116.17303745730858,117.00535881526994,115.36645691718194,115.58956146240234,10038200.0,134.636131713555,135.3338540140296,0.1300491113666812,0.5725779964492049,134.45,134.08,135.9,136.36
JNJ,2019-07-16,602363.0,2222203.0,Tuesday,114.06222836905212,114.83449238364076,113.04972102327166,113.69326782226562,10214500.0,132.50672049450552,133.87828583869748,0.0663335034571981,0.9097163634955524,132.37,132.76,132.93,136.25
JNJ,2019-07-17,263841.0,1806228.0,Wednesday,113.6846568203774,114.61994140389986,112.75794814471682,113.14407348632812,8862100.0,131.83909254480287,132.84111036036035,0.0627862239323569,0.2981161088329391,131.61,132.4,132.1742,133.5
JNJ,2019-07-18,135291.0,2169818.0,Thursday,113.37578432028975,113.7018391153035,112.55203869011312,113.32430267333984,6203100.0,131.99873416875522,132.1143020979021,0.0606291362929884,0.1409224444368068,131.8,131.75,132.3,132.34
JNJ,2019-07-19,439927.0,3143597.0,Friday,113.47873747540396,113.59886567188512,111.71113125875644,111.81409454345705,8340200.0,130.41116166599272,132.17730715705767,0.1003147946630333,0.1098968177259238,130.01,132.0,131.32,132.55
JNJ,2019-07-22,367592.0,2807015.0,Monday,111.54809928793505,111.6768033960706,109.69468157283288,110.38113403320312,12624800.0,128.5881119914347,129.4686018181818,0.0762603723088564,0.5594842184957154,128.22,128.62,128.94,131.0
JNJ,2019-07-23,22194.0,1218444.0,Tuesday,110.35538372848704,111.0761528580922,109.9692583442693,110.552734375,5803600.0,128.75652687296417,128.8340003257329,0.1361341879983225,0.2826553373029445,128.26,128.15,129.65,129.98
JNJ,2019-07-24,40670.0,2449423.0,Wednesday,110.5870859328011,111.3679127635212,110.32108868456748,111.35933685302734,6838600.0,129.71653794466403,128.93784887218044,0.0952399091745821,0.1527069031682371,128.84,128.68,130.15,129.4
JNJ,2019-07-25,397550.0,3775787.0,Thursday,111.59959594680107,112.86094874821003,111.26495212763098,112.50914001464844,8897800.0,131.0140183060109,130.19069392314566,0.0694333742456137,0.2112956206387871,130.8,129.6,131.5,130.62
JNJ,2019-07-26,176192.0,1892233.0,Friday,112.66358606356457,112.66358606356457,111.96855767412934,112.17448425292967,4894600.0,130.7410312916112,131.12577223719677,0.0572383551434871,0.2763572330900611,130.19,130.7538,130.9,132.0
JNJ,2019-07-29,163246.0,2376408.0,Monday,112.40617559949706,114.38829766976956,111.72831205718052,114.13946533203124,7832000.0,133.1089740936058,130.62995731523378,0.1943786983831533,0.2663112295792083,131.7,130.21,133.2462,131.46
JNJ,2019-07-30,157072.0,1836236.0,Tuesday,113.6675219095702,113.6846868228131,112.6378496958704,113.33287811279295,5509600.0,132.12322630074328,132.19013238095238,0.0448010571278584,0.3766153448243287,131.5,131.7,133.02,133.03
JNJ,2019-07-31,164842.0,4663100.0,Wednesday,112.955316663873,113.26421960469636,111.70253998914735,111.73686981201172,8559200.0,130.43289624155406,131.80576240000002,0.1626739735271451,0.2382024706426615,130.0,131.54,132.08,132.51
JNJ,2019-08-01,129726.0,2880818.0,Thursday,111.77120284014462,112.18308221662934,110.7072138500418,111.79694366455078,7870700.0,130.27861903276133,130.20059972299168,0.1117148507631254,0.1554745921540535,129.26,130.01,130.71,130.8121
JNJ,2019-08-02,115077.0,2682433.0,Friday,112.2860486896616,112.80946728904406,111.35076379514008,112.46624755859376,6574900.0,131.03875963041932,130.39220641330166,0.1213878983607074,0.2114091203639545,130.13,129.59,131.85,130.88
JNJ,2019-08-05,178997.0,4338982.0,Monday,112.3289333512962,112.80087021185405,110.69860720509551,111.68538665771484,9480000.0,130.1109934748835,130.8383801872075,0.2648752001348974,0.2465406480758671,128.5,130.15,130.75,131.39
JNJ,2019-08-06,243589.0,3620783.0,Tuesday,111.83985812020644,112.59495727629124,111.19631127390528,112.20883178710938,7880600.0,130.74577048114435,130.13702040816327,0.0800625892923666,0.2972768856682327,129.15,129.61,130.98,130.89
JNJ,2019-08-07,176492.0,2999806.0,Wednesday,110.99895136220309,112.32895068611748,109.99501993644648,111.72830963134766,6771700.0,130.29219642160052,129.57325367965367,0.1056717778888021,0.6532032790078998,129.7903,129.05,130.61,131.15
JNJ,2019-08-08,128400.0,3018240.0,Thursday,112.388990691872,113.22131212812768,111.7454439994882,112.98963165283205,5260500.0,131.64922307092752,130.73973991596637,0.0726850359008798,0.202043362004194,130.83,130.21,131.99,131.1
JNJ,2019-08-09,83336.0,2222947.0,Friday,113.09263448596428,113.91636711286084,112.6035326006868,113.2985610961914,4677300.0,132.05816087301588,131.61943263157897,0.0490094926941346,0.1575045221099942,131.85,131.06,132.7,131.94
JNJ,2019-08-12,87647.0,93172.0,Monday,112.83520966639078,113.8648819648998,112.65501079497972,113.20417022705078,6852100.0,132.0728641443539,131.72917912457913,0.1177398831669025,0.2367800569590875,131.83,131.26,132.2753,132.3
JNJ,2019-08-13,100135.0,1561162.0,Tuesday,113.52167829373076,115.06619350654933,113.2642569094284,114.48270416259766,5013200.0,133.34798512256972,132.12806358695653,0.0883361625420922,0.1356521432465975,132.29,131.79,133.98,132.38
JNJ,2019-08-14,124149.0,2919035.0,Wednesday,113.71900737664012,113.72758328705338,111.65966288005788,111.77120208740234,7736200.0,130.25756277213353,132.5612072243346,0.0888464736229244,0.32582432580073,130.1,132.15,131.14,133.79
JNJ,2019-08-15,134053.0,3010548.0,Thursday,111.69396523846,112.46622914502422,110.90454951327686,112.01144409179688,7251200.0,130.61250402075228,130.24744463157896,0.2896899924788585,0.2793380112009607,130.0,129.83,141.47,131.15
JNJ,2019-08-16,512046.0,2622825.0,Friday,112.80946765135646,112.98107751713276,112.06295753408304,112.71508026123048,5858900.0,131.32174296057926,131.18793935018053,0.0472185932044801,0.316864054886773,130.54,130.46,131.5,131.76
JNJ,2019-08-19,100253.0,3261613.0,Monday,113.6932524480982,113.75332309251796,113.1097763805476,113.4787368774414,4958000.0,132.33116791393826,132.28077419354838,0.0673350781016339,0.2319246894975522,131.59,131.23,132.79,132.5
JNJ,2019-08-20,170344.0,5706007.0,Tuesday,113.22991547468946,113.83055651174143,111.94282192686696,112.06295013427734,7302000.0,130.5579922330097,132.07984385964912,0.0501234702655407,0.1547321461378595,130.46,131.59,131.095,132.43
JNJ,2019-08-21,202376.0,4130735.0,Wednesday,113.00681569241245,113.61604575857484,112.2774705067174,112.86094665527344,6912800.0,131.49725344239943,131.63718555555556,0.0617264697981882,0.2866846545521843,131.27,130.6,131.98,131.99
JNJ,2019-08-22,184596.0,5479763.0,Thursday,112.92101004591808,113.37578204216123,112.23455755006296,112.63784790039062,7213500.0,131.22951456102786,131.59402634408602,0.0546113801781587,0.2016065138333287,131.01,131.0,131.85,132.14
JNJ,2019-08-23,315526.0,8413546.0,Friday,112.4662273906118,112.62924822289628,109.08545342416294,109.6002960205078,15714000.0,127.68123766700924,130.89924624808577,0.1775723023879432,0.2388320821651564,127.17,130.56,131.2573,131.69
JNJ,2019-08-26,314922.0,4251976.0,Monday,110.15356737610688,110.72413525326418,109.47061791506272,110.4820785522461,8889500.0,131.14434397714962,127.51608686746988,2.434445800944053,0.176434722213262,124.33,126.9,134.8,128.0
JNJ,2019-08-27,913859.0,8330129.0,Tuesday,112.28023675643637,114.45874732343236,111.6059339822087,112.07275390625,20183800.0,129.83454632350143,129.54038188976378,0.156484458207251,0.340201164570244,129.22,127.8,130.6596,130.64
JNJ,2019-08-28,566612.0,3670099.0,Wednesday,110.53394418134872,111.40707632517127,109.79912732350236,111.2428207397461,9878800.0,128.6677679439941,128.02233194006308,0.0708662602398801,0.5155330195701807,128.01,126.84,128.75,129.65
JNJ,2019-08-29,338316.0,2574842.0,Thursday,111.3811598836418,111.69237756976018,109.64353549762424,110.86247253417967,6749900.0,128.1869701543739,128.94356388415673,0.0574054191440256,0.1968917544226691,127.3,128.09,128.41,129.3899
JNJ,2019-08-30,345586.0,7084107.0,Friday,110.88841591047822,111.60594600467664,110.32649467290652,110.96621704101562,7371100.0,128.5310611675127,128.5358092857143,0.0826730382254501,0.2996675074494473,127.51,128.05,128.67,131.7
JNJ,2019-09-03,507761.0,4056680.0,Tuesday,110.64633263646012,111.5021778960297,110.23138015720548,111.29470825195312,5710200.0,128.7473641443539,127.91595745614036,0.0439268849773538,0.2263599433881409,127.59,127.36,128.96,128.41
JNJ,2019-09-04,252572.0,2521674.0,Wednesday,111.94306400395725,112.02950528170996,110.72412722507468,111.39842987060548,4807200.0,128.85110395108185,129.34723295454546,0.0405431272015592,0.1357351495045215,128.11,128.74,129.27,129.62
JNJ,2019-09-05,272361.0,3210555.0,Thursday,112.29751766247436,112.29751766247436,110.9229783997564,111.1563949584961,4754100.0,128.56257235333783,129.59205295508275,0.0497635457961308,0.1969313882840625,128.35,128.86,128.7878,130.0
JNJ,2019-09-06,317428.0,3297021.0,Friday,111.41574068887108,111.71830499459864,110.71550423226202,110.83653259277344,6758300.0,128.2488483108108,128.7818847750865,0.0629545081671176,0.144254464992161,128.0,128.37,128.58,129.29
JNJ,2019-09-09,353888.0,3716776.0,Monday,110.65498032102954,110.7933022122952,109.43604338756631,109.74726104736328,7684700.0,126.97008169130434,128.07217092307692,0.0508593596109682,0.1615254415240566,126.58,127.75,127.2749,128.9
JNJ,2019-09-10,51954.0,4757427.0,Tuesday,110.08441607851276,111.99494934082033,109.21992401596856,111.99494934082033,8239500.0,129.4277510703364,126.36136348122868,0.0712724201921193,0.6125234961458516,126.95,125.33,129.68,127.4
JNJ,2019-09-11,232444.0,3410601.0,Wednesday,112.26296404114184,113.49054145242738,111.5886611418597,113.39544677734376,6203600.0,131.07592690058482,129.81978099547513,0.1254061098505615,0.1153920661703792,130.1,129.4,131.69,130.0
JNJ,2019-09-12,252250.0,3010592.0,Thursday,113.55968367640882,113.91412860605996,112.43584129935309,112.75569915771484,5250000.0,130.4770149386845,131.32896276346605,0.0582314217750622,0.1101501352501751,130.2,130.8,131.17,131.88
JNJ,2019-09-13,230791.0,4058710.0,Friday,113.53376192123471,113.74124479750644,112.3494118313892,113.05828857421876,5369800.0,130.7612812769629,131.01387988338195,0.0519599814764824,0.2295890638072212,130.64,130.1184,130.97,131.43
JNJ,2019-09-16,213297.0,4344646.0,Monday,112.47906442197136,113.03233882240636,111.80476165866315,111.98629760742188,5101700.0,129.54332551781275,130.07935253623188,0.075152049819557,0.2572681120629786,129.27,129.5,130.49,130.78
JNJ,2019-09-17,161289.0,4609466.0,Tuesday,112.03820150797878,112.81623926092249,111.61459555429325,112.09870910644533,4976400.0,129.62096788048555,129.49002016806722,0.0445358510954396,0.1752544409856827,129.11,129.15,129.85,130.0
JNJ,2019-09-18,149399.0,3670377.0,Wednesday,112.29751916324513,112.86808711841071,111.32929222679635,112.73841857910156,4373600.0,130.39704273927393,129.76117590361446,0.0772859430736304,0.1538223886162428,129.11,129.39,130.85,130.23
JNJ,2019-09-19,239616.0,4572832.0,Thursday,112.0641200381878,113.41272566250734,111.83070346748536,112.47907257080078,4730100.0,130.07152547108512,129.64995753846154,0.09206188383991,0.2559439176732118,129.12,129.18,130.4,130.5
JNJ,2019-09-20,6325188.0,13409790.0,Friday,113.24847203474717,114.11296418768416,112.63467680207638,113.81038665771484,12053100.0,131.7738965244866,130.61565326633166,0.0759539997811,0.3093195944194358,131.08,129.81,131.97,131.1
JNJ,2019-09-23,219958.0,4384115.0,Monday,113.26574828335056,114.15617400968004,112.80756856751503,113.88818359375,5183700.0,131.79262697022767,131.36452412790698,0.048234441614422,0.2478741772052526,130.855,130.73,132.05,131.99
JNJ,2019-09-24,307925.0,7809302.0,Tuesday,114.19943426368653,114.787282676175,113.5424116954874,113.72396087646484,7102600.0,131.5424816132859,131.93252180974477,0.0699663242862815,0.089308715101055,131.2,131.57,132.515,132.1676
JNJ,2019-09-25,239539.0,4528117.0,Wednesday,113.68070094091009,113.74122171420426,112.58279237899896,113.23981475830078,4522900.0,130.99637890691716,130.77463078393882,0.0255500485724073,0.4139311321623113,130.7,130.23,131.47,131.7
JNJ,2019-09-26,162543.0,7779858.0,Thursday,113.3262702140688,113.51645953805478,110.68092640548596,111.38981628417967,7545800.0,128.96812698630137,131.127276875,0.0733015741603851,0.1604925426751142,128.4,130.66,129.18,131.7
JNJ,2019-09-27,321066.0,3510400.0,Friday,111.18232333822746,111.86526625524024,109.53114035300048,111.1736831665039,6006500.0,128.5224280088741,128.5055166212534,0.0414331724319364,0.3120291520315456,128.47,128.05,129.0,129.4
JNJ,2019-09-30,396200.0,5734895.0,Monday,111.58000911447132,112.62603723816164,111.51948833170891,111.8479995727539,6552100.0,129.4358761844599,129.29351423220976,0.0688354462102587,0.2873314608045779,129.34,128.6,130.25,129.74
JNJ,2019-10-01,227044.0,7278623.0,Tuesday,112.40126177057724,113.07556452470388,112.18513875473916,112.37532806396484,7673000.0,129.9839243445693,129.9828212230216,0.0662918865849979,0.1799944034908755,129.69,129.38,130.7,130.3746
JNJ,2019-10-02,920793.0,5069518.0,Wednesday,114.76996241012768,116.44707913571092,113.4386504270422,114.11295318603516,12051800.0,132.02370148849795,132.07493825789925,0.0731268793922884,0.7874130663105294,131.0102,129.46,132.49,132.96
JNJ,2019-10-03,290087.0,4688683.0,Thursday,113.80173087440588,114.43280636597412,112.3926046372602,113.41271209716795,6997600.0,131.1691330468004,131.85199543568464,0.3165266871337919,0.2154466858620743,131.01,131.24,132.98,132.29
JNJ,2019-10-04,265111.0,4576760.0,Friday,113.54238387103769,115.59987919275244,113.4645827515868,115.54801177978516,7233300.0,133.6346564390244,131.47428,0.0936470382842154,0.1496754766194203,130.285,131.03,133.73,131.98
JNJ,2019-10-07,237031.0,4278926.0,Monday,115.0552552807273,115.68634403796553,114.23399038927433,115.11577606201172,5427200.0,133.33884566246056,133.2593418079096,0.1219537551480888,0.2885429497109124,132.8,132.56,133.5,133.95
JNJ,2019-10-08,171921.0,5673355.0,Tuesday,114.5019576283967,115.20219400642732,113.67205273261982,113.97461700439452,7870400.0,131.5635661546339,132.4129947580645,0.8157320822969684,0.2524522744264841,129.0,132.06,132.98,133.1893
JNJ,2019-10-09,426884.0,3135393.0,Wednesday,113.36949428151004,113.4645889408379,111.10452918437724,111.7096710205078,7787700.0,129.18696363702722,130.33182025019545,0.0840209840557011,0.7562235406695876,128.67,128.27,129.439617,131.84
JNJ,2019-10-10,368255.0,3223881.0,Thursday,111.47625543749312,112.48770962771768,111.19962482044758,111.57135009765624,5119700.0,129.0683527559055,128.94768159999998,0.0912481045535822,0.256961703502595,128.89,128.3,129.97,129.49
JNJ,2019-10-11,400089.0,3051127.0,Friday,113.36948920860416,114.64893377504409,113.09285860636676,113.53374481201172,7161400.0,131.3509094716495,131.00655272020725,0.0873047947675203,0.3263232715684652,130.5,129.06,131.53,131.92
JNJ,2019-10-14,143732.0,4518138.0,Monday,113.55967544260128,113.55967544260128,112.74705081055684,113.00640106201172,5700000.0,130.80473302752296,131.16284649446493,0.1083592379750931,0.1489679703850464,130.0,130.9,131.25,131.55
JNJ,2019-10-15,575371.0,3806594.0,Tuesday,114.9774637649696,116.05807902591856,114.19942605352806,114.83914184570312,10008800.0,132.90431893988364,133.0695592823713,0.2861490278764063,0.4856485918402444,132.71,130.72,135.7592,134.24
JNJ,2019-10-16,693057.0,4604919.0,Wednesday,116.61997699821252,118.08097073254103,115.66904361930746,116.8533935546875,12434200.0,135.17858800436204,134.66561692607004,0.0813777951328819,0.3082891960144225,134.58,132.84,135.41,134.97
JNJ,2019-10-17,404271.0,3912647.0,Thursday,117.53635954174932,118.85903148748064,117.26835589238836,117.7178955078125,8434000.0,136.2203993767313,135.91962703639516,0.0896779201479035,0.2027708966412251,135.9,135.17,137.12,136.25
JNJ,2019-10-18,2757672.0,6697101.0,Friday,115.24542274693584,116.17907566019656,110.39562225341795,110.39562225341795,25868700.0,127.79734951682772,132.8768628358209,0.0553329942614026,0.9019831046955532,127.61,131.1,128.0,137.11
JNJ,2019-10-21,970193.0,5815520.0,Monday,111.23420159948212,112.0986937358186,109.84236873233628,110.67228698730467,13823600.0,127.96526971476509,128.57896595141702,0.1072514564525749,0.6082247199498604,127.5,127.33,128.44,129.68
JNJ,2019-10-22,349082.0,2099777.0,Tuesday,111.31199655363292,112.85079141569736,110.73278843733696,111.69237518310548,7613700.0,129.14482684791844,128.63540723140497,0.0878951922621215,0.282616997098647,128.7,127.88,129.93,128.98
JNJ,2019-10-23,257267.0,5021911.0,Wednesday,112.09005382763108,112.79893052172532,111.58000663185427,112.29752349853516,6693400.0,129.8775173631124,129.5542175257732,0.0686261350407959,0.1552291518637587,129.0,129.0,130.29,129.84
JNJ,2019-10-24,484478.0,4541020.0,Thursday,112.74706326751952,112.88538517572496,109.01245748814304,110.22274780273438,12111600.0,127.50660877727044,130.2747586715867,0.0602451372098842,0.1843114260263245,127.3,129.9,128.8229,130.74
JNJ,2019-10-25,345112.0,3136944.0,Friday,110.50804092314418,111.60594972470366,110.0585012798821,110.95758056640624,6947300.0,128.42571321897074,127.6495160130719,0.056939685764692,0.113159882424354,128.09,127.5,128.6,128.0
JNJ,2019-10-28,315629.0,7631236.0,Monday,111.190981089397,112.3839845309558,111.0958864209959,111.6750946044922,7876300.0,129.1651254211332,128.69830890410958,0.0441922697751889,0.1536528959344163,128.89,128.35,129.89,129.1
JNJ,2019-10-29,248431.0,1052131.0,Tuesday,112.12462171807888,112.35803827647732,111.1391012606329,111.62321472167967,4506300.0,133.70970567998566,129.51413000000002,0.6678296337207507,0.1230834912349665,129.12,129.18,134.99,129.93
JNJ,2019-10-30,953902.0,2819694.0,Wednesday,115.2368140658182,115.43564358032364,113.87955496633629,114.83914184570312,9627600.0,132.73306252692032,133.0041895109016,0.1437831635505731,0.3747970344705502,128.0171,129.1244,132.95,133.53
JNJ,2019-10-31,298438.0,7419529.0,Thursday,114.44147458652388,114.83913358693668,113.15337653931,114.14753723144533,7686700.0,132.08295165330662,132.4979290076336,0.0455950438351441,0.224908499257811,131.7287,132.0,132.64,133.49
JNJ,2019-11-01,280056.0,5728058.0,Friday,114.15618741111176,114.97745228924292,113.36949641379437,113.4213638305664,5541800.0,131.23255838406195,132.75486463414634,0.0289674255750975,0.2354281565731374,131.0,132.04,131.5093,133.25
JNJ,2019-11-04,245548.0,4137509.0,Monday,113.94006073949186,114.0697292772784,112.46177345321271,112.58280181884766,6140300.0,130.25690379332897,131.78909601226994,0.0619735075661727,0.1603293510709091,130.15,131.2,131.5352,131.95
JNJ,2019-11-05,419284.0,5131512.0,Tuesday,112.8421573456159,113.65478206323178,112.10733375429862,112.74706268310548,6257300.0,130.4791491360691,130.52623692022266,0.0466909313814755,0.1690781956272682,130.11,130.03,130.6397,130.78
JNJ,2019-11-06,226907.0,5007993.0,Wednesday,112.74704936145,113.663408805858,112.124614042399,113.21388244628906,5450000.0,130.99201908571428,130.44919498525073,0.0519223935857881,0.1296281525493474,130.71,130.2,131.18,131.08
JNJ,2019-11-07,256110.0,3992639.0,Thursday,113.8795361099557,114.44146386726668,113.25710076742472,113.62018585205078,5873700.0,131.459978490991,131.58997741935482,0.1407515512786882,0.2024942275994997,131.31,130.96,132.73,132.733
JNJ,2019-11-08,219515.0,3607945.0,Friday,113.5078136008688,115.01202138914216,113.22252962937846,114.97744750976562,5003000.0,132.9385130857648,131.32035962441316,0.0706613285378704,0.0684491759108639,131.875,131.01,133.27,131.59
JNJ,2019-11-11,214638.0,2443370.0,Monday,114.346367430772,114.56249044380834,113.5337427911791,114.0956573486328,4371400.0,131.95556743341405,132.57469160104986,0.0321120793652792,0.3406061120427165,131.835,132.2,132.24,133.34
JNJ,2019-11-12,171778.0,2779169.0,Tuesday,114.1129552282638,114.19075635005488,113.26575667841112,113.55104064941406,5228700.0,131.3437267549669,132.01103705357144,0.0399223121494269,0.083445567297445,131.11,131.9,131.46,132.39
JNJ,2019-11-13,300758.0,3962946.0,Wednesday,113.28302989394824,113.67206186062766,113.006399303509,113.48187255859376,5885400.0,131.26588676867686,131.05845283505155,0.0295648862749043,0.1299248598873777,131.01,130.85,131.5,131.58
JNJ,2019-11-14,170720.0,2394408.0,Thursday,113.27439002922652,113.55967398305005,112.50499264749702,113.21388244628906,4217500.0,130.95550463414634,131.1502037174721,0.0229602295212818,0.116331769769774,130.7219,130.801,131.1,131.5
JNJ,2019-11-15,761154.0,7422859.0,Friday,113.46459342463126,116.6805052421262,113.05828106336529,116.65457153320312,10495100.0,134.86541364421416,131.21496757679182,0.0709317324854376,0.1259818803831278,133.51,130.86,134.99,131.4
JNJ,2019-11-18,307014.0,5836299.0,Monday,116.03213042306416,117.30293486213,114.68352486106026,116.5594711303711,9291800.0,134.89020922582972,134.34193378746593,0.0551034256766197,0.214154596889653,134.39,134.0,135.1884,134.94
JNJ,2019-11-19,296693.0,4576357.0,Tuesday,116.70643690657438,116.8706925209453,116.02349393172491,116.55083465576172,5192200.0,134.83897273599138,134.9065938502674,0.0606639867539629,0.1008829456788084,134.33,134.73,135.24,135.17
JNJ,2019-11-20,307667.0,6307375.0,Wednesday,116.8015433669687,117.86486509491142,115.90247726998956,117.51907348632812,7594400.0,135.87607410485933,134.87647404063205,0.1619748213122123,0.1471576738609329,130.42,134.56,136.0,135.19
JNJ,2019-11-21,256710.0,4342527.0,Thursday,117.51906313589016,118.30575414589968,116.70643841707624,117.95130920410156,6424900.0,136.50443953294413,135.91115174825174,0.0567047381970797,0.1057099260742415,136.0,135.41,136.85,136.05
JNJ,2019-11-22,463666.0,3635762.0,Friday,118.13282994334476,119.84453365048904,118.00316141603146,119.36042022705078,9235800.0,138.0812726144298,136.6531673015873,0.0565901153172213,0.1113002534205824,138.0,136.44,138.48,137.0
JNJ,2019-11-25,343459.0,4643775.0,Monday,119.30817465963928,119.8217554810566,118.59438684186276,119.41262817382812,6111900.0,137.2324314917127,137.03048214285715,0.0352940535066274,0.3405086313711795,137.15,136.54,137.63,138.07
JNJ,2019-11-26,308977.0,14611367.0,Tuesday,118.79460393806414,119.55191854530295,117.64556205432947,119.40393829345705,10636500.0,137.19703559647104,136.59567094188375,0.1079000078535375,0.2129271437168401,136.7525,136.3101,137.5,137.64
JNJ,2019-11-27,297608.0,8592318.0,Wednesday,119.3952554258283,120.34407715009908,119.16892171664816,119.9088363647461,5523000.0,137.78085911431512,137.12062488888887,0.0393043360430981,0.2032843605093644,137.44,136.39,137.84,137.46
JNJ,2019-11-29,228392.0,851972.0,Friday,119.77824860460692,120.36146956161905,119.2037276800903,119.6824951171875,3278900.0,137.56,137.64627760736198,0.1212435565298096,0.1244481371932779,137.49,137.12,137.7,138.25
JNJ,2019-12-02,394806.0,3631017.0,Monday,119.8827250985804,119.99589195517014,119.12541036908256,119.56935119628906,4717100.0,137.41708021358747,137.596652,0.0929771665138561,0.1478848496903629,136.72,137.29,140.597817,138.01
JNJ,2019-12-03,251168.0,5725747.0,Tuesday,119.17761280221444,119.64766691841592,118.5247517459672,119.39523315429688,5741400.0,137.32285420786886,136.89496783216782,0.2566997317666321,0.1222415862601925,136.560667,136.34,138.67,137.36
JNJ,2019-12-04,350337.0,3629091.0,Wednesday,120.56166231571878,121.6410639297006,120.1612350658977,121.32769012451172,7257300.0,139.4378285840708,138.3989281310212,0.0946553873904441,0.1705165134797173,137.16,137.16,139.78,138.79
JNJ,2019-12-05,247844.0,4949256.0,Thursday,121.30158135481672,121.6497685815886,120.0828994961325,121.484375,5472900.0,139.5588333539823,139.2728813559322,0.0412996581967589,0.1214751900351703,139.25,139.0,139.79,139.5
JNJ,2019-12-06,692271.0,3651236.0,Friday,121.39735503033566,123.24277154771632,121.39735503033566,122.1981964111328,6640400.0,140.40986453333332,139.95622635944702,0.0534315870509257,0.335816957211871,140.12,129.65,141.25,140.17
JNJ,2019-12-09,243924.0,3567183.0,Monday,122.2068893321727,122.572489944575,121.91962886189388,122.30264282226562,4241000.0,140.51167162921348,140.23875440251572,0.0397249921672349,0.1674530086995105,140.0,139.68,140.7,140.7
JNJ,2019-12-10,407528.0,3834461.0,Tuesday,122.5638221604769,122.73791583850034,121.78909400315077,121.85873413085938,5310300.0,140.03034949863263,140.51889127358493,0.066452405600208,0.2524308856921894,139.71,139.78,140.79,141.0
JNJ,2019-12-11,337718.0,4678811.0,Wednesday,122.6769322596743,123.5909403484229,122.41579847645316,122.720458984375,6631500.0,140.99492457466917,140.8626725925926,0.0267874312345373,0.2113761981217802,140.7,139.99,141.43,141.13
JNJ,2019-12-12,195743.0,4075894.0,Thursday,123.01645918530248,123.66060703236327,122.50286497542328,123.03385925292967,5012400.0,141.37952673492606,141.19194236453205,0.0619549277873946,0.1656763840623276,140.55,140.53,141.79,141.47
JNJ,2019-12-13,259668.0,3301775.0,Friday,122.82496889286696,123.43430340508432,122.13728093568898,123.0687026977539,4257200.0,141.40219766718508,141.04711017543858,0.0542549959871634,0.2250673647237478,140.67,140.66,141.96,142.0
