Date,SYM_ROOT,EWO,EWO_lag_1,EWO_lag_2
2019-12-18,VOO,0.010205584585611459,0.009055633797851213,0.008091276355093473
2019-12-19,VOO,0.011090123693367142,0.010205584585611459,0.009055633797851213
2019-12-20,VOO,0.01150879867490523,0.011090123693367142,0.010205584585611459
2019-12-23,VOO,0.012278839780972802,0.01150879867490523,0.011090123693367142
2019-12-24,VOO,0.012562684266048106,0.012278839780972802,0.01150879867490523
2019-12-26,VOO,0.012880695305659813,0.012562684266048106,0.012278839780972802
2019-12-27,VOO,0.013609891645557023,0.012880695305659813,0.012562684266048106
2019-12-30,VOO,0.013932795655958183,0.013609891645557023,0.012880695305659813
2019-12-31,VOO,0.013330073151755249,0.013932795655958183,0.013609891645557023
2020-01-02,VOO,0.01288376814764135,0.013330073151755249,0.013932795655958183
2020-01-03,VOO,0.013165765816883983,0.01288376814764135,0.013330073151755249
2020-01-06,VOO,0.012338764175421972,0.013165765816883983,0.01288376814764135
2020-01-07,VOO,0.011838179263301498,0.012338764175421972,0.013165765816883983
2020-01-08,VOO,0.011670419239494622,0.011838179263301498,0.012338764175421972
2020-01-09,VOO,0.011790548182851747,0.011670419239494622,0.011838179263301498
2020-01-10,VOO,0.011629923265971674,0.011790548182851747,0.011670419239494622
2020-01-13,VOO,0.011947795049610457,0.011629923265971674,0.011790548182851747
2020-01-14,VOO,0.012409337695706473,0.011947795049610457,0.011629923265971674
2020-01-15,VOO,0.01300711124207613,0.012409337695706473,0.011947795049610457
2020-01-16,VOO,0.013314106315323886,0.01300711124207613,0.012409337695706473
2020-01-17,VOO,0.013754917730706709,0.013314106315323886,0.01300711124207613
2020-01-21,VOO,0.01479677974124838,0.013754917730706709,0.013314106315323886
2020-01-22,VOO,0.01506914368872163,0.01479677974124838,0.013754917730706709
2020-01-23,VOO,0.015441002020043311,0.01506914368872163,0.01479677974124838
2020-01-24,VOO,0.015562247461355937,0.015441002020043311,0.01506914368872163
2020-01-27,VOO,0.013981634059271492,0.015562247461355937,0.015441002020043311
2020-01-28,VOO,0.010797884782276685,0.013981634059271492,0.015562247461355937
2020-01-29,VOO,0.008748738360277638,0.010797884782276685,0.013981634059271492
2020-01-30,VOO,0.006707361791901705,0.008748738360277638,0.010797884782276685
2020-01-31,VOO,0.004788456957599992,0.006707361791901705,0.008748738360277638
2020-02-03,VOO,0.002237896419629117,0.004788456957599992,0.006707361791901705
2020-02-04,VOO,0.0019408902249131838,0.002237896419629117,0.004788456957599992
2020-02-05,VOO,0.00200319573473804,0.0019408902249131838,0.002237896419629117
2020-02-06,VOO,0.0031461571957172195,0.00200319573473804,0.0019408902249131838
2020-02-07,VOO,0.004364390836289341,0.0031461571957172195,0.00200319573473804
2020-02-10,VOO,0.006919608843433829,0.004364390836289341,0.0031461571957172195
2020-02-11,VOO,0.009365061234907764,0.006919608843433829,0.004364390836289341
2020-02-12,VOO,0.0105105873103879,0.009365061234907764,0.006919608843433829
2020-02-13,VOO,0.011159233012904933,0.0105105873103879,0.009365061234907764
2020-02-14,VOO,0.011398508908630686,0.011159233012904933,0.0105105873103879
2020-02-18,VOO,0.012285522285864098,0.011398508908630686,0.011159233012904933
2020-02-19,VOO,0.01229902451743436,0.012285522285864098,0.011398508908630686
2020-02-20,VOO,0.012542060207613845,0.01229902451743436,0.012285522285864098
2020-02-21,VOO,0.011734024128553778,0.012542060207613845,0.01229902451743436
2020-02-24,VOO,0.010174253140410715,0.011734024128553778,0.012542060207613845
2020-02-25,VOO,0.005718215541269102,0.010174253140410715,0.011734024128553778
2020-02-26,VOO,-0.0011203209836509497,0.005718215541269102,0.010174253140410715
2020-02-27,VOO,-0.008880766303033251,-0.0011203209836509497,0.005718215541269102
2020-02-28,VOO,-0.020154739603111538,-0.008880766303033251,-0.0011203209836509497
2019-01-02,JPM,-0.04200100817739689,-0.04749405781366854,-0.04962720904733885
2019-01-03,JPM,-0.03280126661692305,-0.04200100817739689,-0.04749405781366854
2019-01-04,JPM,-0.02897387902170743,-0.03280126661692305,-0.04200100817739689
2019-01-07,JPM,-0.023399910649846454,-0.02897387902170743,-0.03280126661692305
2019-01-08,JPM,-0.017502804780287835,-0.023399910649846454,-0.02897387902170743
2019-01-09,JPM,-0.012911684663842234,-0.017502804780287835,-0.023399910649846454
2019-01-10,JPM,-0.009786631533701394,-0.012911684663842234,-0.017502804780287835
2019-01-11,JPM,-0.005291179303583378,-0.009786631533701394,-0.012911684663842234
2019-01-14,JPM,-0.0046560079160607665,-0.005291179303583378,-0.009786631533701394
2019-01-15,JPM,-0.003540443309171379,-0.0046560079160607665,-0.005291179303583378
2019-01-16,JPM,-0.0017167777419158957,-0.003540443309171379,-0.0046560079160607665
2019-01-17,JPM,0.0008306432437054264,-0.0017167777419158957,-0.003540443309171379
2019-01-18,JPM,0.004100753059044445,0.0008306432437054264,-0.0017167777419158957
2019-01-22,JPM,0.009288565957062388,0.004100753059044445,0.0008306432437054264
2019-01-23,JPM,0.012244891547315336,0.009288565957062388,0.004100753059044445
2019-01-24,JPM,0.014139660519506304,0.012244891547315336,0.009288565957062388
2019-01-25,JPM,0.015449698192900386,0.014139660519506304,0.012244891547315336
2019-01-28,JPM,0.01704062251545434,0.015449698192900386,0.014139660519506304
2019-01-29,JPM,0.016708663732283417,0.01704062251545434,0.015449698192900386
2019-01-30,JPM,0.017924338813894547,0.016708663732283417,0.01704062251545434
2019-01-31,JPM,0.0193150635794769,0.017924338813894547,0.016708663732283417
2019-02-01,JPM,0.0196240964405951,0.0193150635794769,0.017924338813894547
2019-02-04,JPM,0.019478309442699397,0.0196240964405951,0.0193150635794769
2019-02-05,JPM,0.019256794348273067,0.019478309442699397,0.0196240964405951
2019-02-06,JPM,0.018394722463740246,0.019256794348273067,0.019478309442699397
2019-02-07,JPM,0.017143654498535298,0.018394722463740246,0.019256794348273067
2019-02-08,JPM,0.01547120504263446,0.017143654498535298,0.018394722463740246
2019-02-11,JPM,0.012519955163158417,0.01547120504263446,0.017143654498535298
2019-02-12,JPM,0.00862015365933043,0.012519955163158417,0.01547120504263446
2019-02-13,JPM,0.006475215309158264,0.00862015365933043,0.012519955163158417
2019-02-14,JPM,0.004470041865056718,0.006475215309158264,0.00862015365933043
2019-02-15,JPM,0.0029550558237459437,0.004470041865056718,0.006475215309158264
2019-02-19,JPM,0.005586381822074435,0.0029550558237459437,0.004470041865056718
2019-02-20,JPM,0.008496457797537105,0.005586381822074435,0.0029550558237459437
2019-02-21,JPM,0.010117222413636376,0.008496457797537105,0.005586381822074435
2019-02-22,JPM,0.011187295433224647,0.010117222413636376,0.008496457797537105
2019-02-25,JPM,0.012738053715767424,0.011187295433224647,0.010117222413636376
2019-02-26,JPM,0.012011219345482773,0.012738053715767424,0.011187295433224647
2019-02-27,JPM,0.011477872108631864,0.012011219345482773,0.012738053715767424
2019-02-28,JPM,0.010366235327543891,0.011477872108631864,0.012011219345482773
2019-03-01,JPM,0.008787994755663699,0.010366235327543891,0.011477872108631864
2019-03-04,JPM,0.00768910936659068,0.008787994755663699,0.010366235327543891
2019-03-05,JPM,0.005343615138303898,0.00768910936659068,0.008787994755663699
2019-03-06,JPM,0.003636261536435506,0.005343615138303898,0.00768910936659068
2019-03-07,JPM,0.0018728599709943658,0.003636261536435506,0.005343615138303898
2019-03-08,JPM,0.0003590917175981354,0.0018728599709943658,0.003636261536435506
2019-03-11,JPM,-0.0010798716465121121,0.0003590917175981354,0.0018728599709943658
2019-03-12,JPM,-0.0011221919802074356,-0.0010798716465121121,0.0003590917175981354
2019-03-13,JPM,-0.001114127385259115,-0.0011221919802074356,-0.0010798716465121121
2019-03-14,JPM,-0.0006673622577539201,-0.001114127385259115,-0.0011221919802074356
2019-03-15,JPM,0.0012460961269145552,-0.0006673622577539201,-0.001114127385259115
2019-03-18,JPM,0.004107813109317502,0.0012460961269145552,-0.0006673622577539201
2019-03-19,JPM,0.006285580127813585,0.004107813109317502,0.0012460961269145552
2019-03-20,JPM,0.008494474216112416,0.006285580127813585,0.004107813109317502
2019-03-21,JPM,0.00856908753212057,0.008494474216112416,0.006285580127813585
2019-03-22,JPM,0.006446336238094222,0.00856908753212057,0.008494474216112416
2019-03-25,JPM,0.0004867802926234676,0.006446336238094222,0.00856908753212057
2019-03-26,JPM,-0.006821924621086295,0.0004867802926234676,0.006446336238094222
2019-03-27,JPM,-0.012978680972075544,-0.006821924621086295,0.0004867802926234676
2019-03-28,JPM,-0.017303686487538477,-0.012978680972075544,-0.006821924621086295
2019-03-29,JPM,-0.01904576423859806,-0.017303686487538477,-0.012978680972075544
2019-04-01,JPM,-0.0174167239116728,-0.01904576423859806,-0.017303686487538477
2019-04-02,JPM,-0.012196421733112967,-0.0174167239116728,-0.01904576423859806
2019-04-03,JPM,-0.007652433520811494,-0.012196421733112967,-0.0174167239116728
2019-04-04,JPM,-0.002419906590626792,-0.007652433520811494,-0.012196421733112967
2019-04-05,JPM,0.0025709190027088397,-0.002419906590626792,-0.007652433520811494
2019-04-08,JPM,0.006715115646853708,0.0025709190027088397,-0.002419906590626792
2019-04-09,JPM,0.008310698888138226,0.006715115646853708,0.0025709190027088397
2019-04-10,JPM,0.00874571954297081,0.008310698888138226,0.006715115646853708
2019-04-11,JPM,0.009433602820730415,0.00874571954297081,0.008310698888138226
2019-04-12,JPM,0.009853521025854432,0.009433602820730415,0.00874571954297081
2019-04-15,JPM,0.014448306790370949,0.009853521025854432,0.009433602820730415
2019-04-16,JPM,0.017813392426682555,0.014448306790370949,0.009853521025854432
2019-04-17,JPM,0.022663217451732498,0.017813392426682555,0.014448306790370949
2019-04-18,JPM,0.029465381181759384,0.022663217451732498,0.017813392426682555
2019-04-22,JPM,0.03460328764930495,0.029465381181759384,0.022663217451732498
2019-04-23,JPM,0.035371652308831304,0.03460328764930495,0.029465381181759384
2019-04-24,JPM,0.03732834127615616,0.035371652308831304,0.03460328764930495
2019-04-25,JPM,0.03809734281392946,0.03732834127615616,0.035371652308831304
2019-04-26,JPM,0.03604771493324109,0.03809734281392946,0.03732834127615616
2019-04-29,JPM,0.035279657699611354,0.03604771493324109,0.03809734281392946
2019-04-30,JPM,0.035620799450315134,0.035279657699611354,0.03604771493324109
2019-05-01,JPM,0.035963404148260096,0.035620799450315134,0.035279657699611354
2019-05-02,JPM,0.03577392317425774,0.035963404148260096,0.035620799450315134
2019-05-03,JPM,0.03576290553325157,0.03577392317425774,0.035963404148260096
2019-05-06,JPM,0.035653376296739474,0.03576290553325157,0.03577392317425774
2019-05-07,JPM,0.03352804449905767,0.035653376296739474,0.03576290553325157
2019-05-08,JPM,0.030165329898658735,0.03352804449905767,0.035653376296739474
2019-05-09,JPM,0.027072613442906773,0.030165329898658735,0.03352804449905767
2019-05-10,JPM,0.02338727720792614,0.027072613442906773,0.030165329898658735
2019-05-13,JPM,0.018842371371339706,0.02338727720792614,0.027072613442906773
2019-05-14,JPM,0.012468722704052016,0.018842371371339706,0.02338727720792614
2019-05-15,JPM,0.008299170765869987,0.012468722704052016,0.018842371371339706
2019-05-16,JPM,0.004465303254775354,0.008299170765869987,0.012468722704052016
2019-05-17,JPM,0.0017538275005061408,0.004465303254775354,0.008299170765869987
2019-05-20,JPM,-0.0012203705662520846,0.0017538275005061408,0.004465303254775354
2019-05-21,JPM,-0.000905789087259544,-0.0012203705662520846,0.0017538275005061408
2019-05-22,JPM,-0.0006483972280069424,-0.000905789087259544,-0.0012203705662520846
2019-05-23,JPM,-0.0006522325217073631,-0.0006483972280069424,-0.000905789087259544
2019-05-24,JPM,-0.0035836671562587564,-0.0006522325217073631,-0.0006483972280069424
2019-05-28,JPM,-0.005074081806348175,-0.0035836671562587564,-0.0006522325217073631
2019-05-29,JPM,-0.00805360108790399,-0.005074081806348175,-0.0035836671562587564
2019-05-30,JPM,-0.01158643911213489,-0.00805360108790399,-0.005074081806348175
2019-05-31,JPM,-0.015321370929350542,-0.01158643911213489,-0.00805360108790399
2019-06-03,JPM,-0.017877658733118803,-0.015321370929350542,-0.01158643911213489
2019-06-04,JPM,-0.02092719553416551,-0.017877658733118803,-0.015321370929350542
2019-06-05,JPM,-0.019603618542567012,-0.02092719553416551,-0.017877658733118803
2019-06-06,JPM,-0.017854743267609267,-0.019603618542567012,-0.02092719553416551
2019-06-07,JPM,-0.014703166393708823,-0.017854743267609267,-0.019603618542567012
2019-06-10,JPM,-0.011106575247396519,-0.014703166393708823,-0.017854743267609267
2019-06-11,JPM,-0.007165982892640962,-0.011106575247396519,-0.014703166393708823
2019-06-12,JPM,-0.0059376635958052005,-0.007165982892640962,-0.011106575247396519
2019-06-13,JPM,-0.006145836847374135,-0.0059376635958052005,-0.007165982892640962
2019-06-14,JPM,-0.006386327544636814,-0.006145836847374135,-0.0059376635958052005
2019-06-17,JPM,-0.005298535804797449,-0.006386327544636814,-0.006145836847374135
2019-06-18,JPM,-0.005642901563059902,-0.005298535804797449,-0.006386327544636814
2019-06-19,JPM,-0.004918513445703639,-0.005642901563059902,-0.005298535804797449
2019-06-20,JPM,-0.003543217114684508,-0.004918513445703639,-0.005642901563059902
2019-06-21,JPM,-0.002309564187438454,-0.003543217114684508,-0.004918513445703639
2019-06-24,JPM,-0.0018826653951140068,-0.002309564187438454,-0.003543217114684508
2019-06-25,JPM,-0.0014254497809007588,-0.0018826653951140068,-0.002309564187438454
2019-06-26,JPM,-0.00316780979863864,-0.0014254497809007588,-0.0018826653951140068
2019-06-27,JPM,-0.0038638536357318313,-0.00316780979863864,-0.0014254497809007588
2019-06-28,JPM,-0.004614030236097518,-0.0038638536357318313,-0.00316780979863864
2019-07-01,JPM,-0.002352571012246044,-0.004614030236097518,-0.0038638536357318313
2019-07-02,JPM,0.002074896747510896,-0.002352571012246044,-0.004614030236097518
2019-07-03,JPM,0.006963858034190187,0.002074896747510896,-0.002352571012246044
2019-07-05,JPM,0.011129441341923344,0.006963858034190187,0.002074896747510896
2019-07-08,JPM,0.015388475560756152,0.011129441341923344,0.006963858034190187
2019-07-09,JPM,0.016726817480846028,0.015388475560756152,0.011129441341923344
2019-07-10,JPM,0.016702956730712884,0.016726817480846028,0.015388475560756152
2019-07-11,JPM,0.016400499803580708,0.016702956730712884,0.016726817480846028
2019-07-12,JPM,0.017119009163892057,0.016400499803580708,0.016702956730712884
2019-07-15,JPM,0.018027447440713995,0.017119009163892057,0.016400499803580708
2019-07-16,JPM,0.018148412127781257,0.018027447440713995,0.017119009163892057
2019-07-17,JPM,0.01889624117639727,0.018148412127781257,0.018027447440713995
2019-07-18,JPM,0.01893579845409115,0.01889624117639727,0.018148412127781257
2019-07-19,JPM,0.018499952857329402,0.01893579845409115,0.01889624117639727
2019-07-22,JPM,0.016027758076566083,0.018499952857329402,0.01893579845409115
2019-07-23,JPM,0.015183931359454757,0.016027758076566083,0.018499952857329402
2019-07-24,JPM,0.014897709632972883,0.015183931359454757,0.016027758076566083
2019-07-25,JPM,0.016361230936235805,0.014897709632972883,0.015183931359454757
2019-07-26,JPM,0.016449693068157013,0.016361230936235805,0.014897709632972883
2019-07-29,JPM,0.01792002019709863,0.016449693068157013,0.016361230936235805
2019-07-30,JPM,0.018329540295001664,0.01792002019709863,0.016449693068157013
2019-07-31,JPM,0.016898913201343593,0.018329540295001664,0.01792002019709863
2019-08-01,JPM,0.015407584029488443,0.016898913201343593,0.018329540295001664
2019-08-02,JPM,0.012447923180653905,0.015407584029488443,0.016898913201343593
2019-08-05,JPM,0.009059169190287791,0.012447923180653905,0.015407584029488443
2019-08-06,JPM,0.003485988299098614,0.009059169190287791,0.012447923180653905
2019-08-07,JPM,-0.0013356662900001755,0.003485988299098614,0.009059169190287791
2019-08-08,JPM,-0.00823749386491236,-0.0013356662900001755,0.003485988299098614
2019-08-09,JPM,-0.011116937833530328,-0.00823749386491236,-0.0013356662900001755
2019-08-12,JPM,-0.0140617518771365,-0.011116937833530328,-0.00823749386491236
2019-08-13,JPM,-0.0156643706032719,-0.0140617518771365,-0.011116937833530328
2019-08-14,JPM,-0.016846827841997803,-0.0156643706032719,-0.0140617518771365
2019-08-15,JPM,-0.019540596869722638,-0.016846827841997803,-0.0156643706032719
2019-08-16,JPM,-0.02354135694716795,-0.019540596869722638,-0.016846827841997803
2019-08-19,JPM,-0.025380407967039654,-0.02354135694716795,-0.019540596869722638
2019-08-20,JPM,-0.024142509244777503,-0.025380407967039654,-0.02354135694716795
2019-08-21,JPM,-0.025331695669415642,-0.024142509244777503,-0.025380407967039654
2019-08-22,JPM,-0.02202182163979181,-0.025331695669415642,-0.024142509244777503
2019-08-23,JPM,-0.018231154844732,-0.02202182163979181,-0.025331695669415642
2019-08-26,JPM,-0.01885382328207153,-0.018231154844732,-0.02202182163979181
2019-08-27,JPM,-0.01977943831696998,-0.01885382328207153,-0.018231154844732
2019-08-28,JPM,-0.020269734281973338,-0.01977943831696998,-0.01885382328207153
2019-08-29,JPM,-0.020229249499114414,-0.020269734281973338,-0.01977943831696998
2019-08-30,JPM,-0.01913478153232282,-0.020229249499114414,-0.020269734281973338
2019-09-03,JPM,-0.014857751261630667,-0.01913478153232282,-0.020229249499114414
2019-09-04,JPM,-0.012603408551052738,-0.014857751261630667,-0.01913478153232282
2019-09-05,JPM,-0.008118235065122418,-0.012603408551052738,-0.014857751261630667
2019-09-06,JPM,-0.002818642508065077,-0.008118235065122418,-0.012603408551052738
2019-09-09,JPM,0.0005205430555179764,-0.002818642508065077,-0.008118235065122418
2019-09-10,JPM,0.005261865054872593,0.0005205430555179764,-0.002818642508065077
2019-09-11,JPM,0.012306252643066892,0.005261865054872593,0.0005205430555179764
2019-09-12,JPM,0.0186099524450098,0.012306252643066892,0.005261865054872593
2019-09-13,JPM,0.023267528168873595,0.0186099524450098,0.012306252643066892
2019-09-16,JPM,0.02920698250896147,0.023267528168873595,0.0186099524450098
2019-09-17,JPM,0.03201487285264754,0.02920698250896147,0.023267528168873595
2019-09-18,JPM,0.033098874141130157,0.03201487285264754,0.02920698250896147
2019-09-19,JPM,0.03472273023062597,0.033098874141130157,0.03201487285264754
2019-09-20,JPM,0.03551991158692374,0.03472273023062597,0.033098874141130157
2019-09-23,JPM,0.03364228559751399,0.03551991158692374,0.03472273023062597
2019-09-24,JPM,0.032645884733848565,0.03364228559751399,0.03551991158692374
2019-09-25,JPM,0.030613033927029548,0.032645884733848565,0.03364228559751399
2019-09-26,JPM,0.028165639917113107,0.030613033927029548,0.032645884733848565
2019-09-27,JPM,0.0250341567365965,0.028165639917113107,0.030613033927029548
2019-09-30,JPM,0.023035344673677415,0.0250341567365965,0.028165639917113107
2019-10-01,JPM,0.021016441537356895,0.023035344673677415,0.0250341567365965
2019-10-02,JPM,0.01850447641432423,0.021016441537356895,0.023035344673677415
2019-10-03,JPM,0.013941865535195457,0.01850447641432423,0.021016441537356895
2019-10-04,JPM,0.009494228290557688,0.013941865535195457,0.01850447641432423
2019-10-07,JPM,0.006299223163806083,0.009494228290557688,0.013941865535195457
2019-10-08,JPM,0.0032543385728896817,0.006299223163806083,0.009494228290557688
2019-10-09,JPM,0.0002686747436916604,0.0032543385728896817,0.006299223163806083
2019-10-10,JPM,-0.00026345075049502917,0.0002686747436916604,0.0032543385728896817
2019-10-11,JPM,0.0005789241303542067,-0.00026345075049502917,0.0002686747436916604
2019-10-14,JPM,0.0008734646166356857,0.0005789241303542067,-0.00026345075049502917
2019-10-15,JPM,0.001282228034134058,0.0008734646166356857,0.0005789241303542067
2019-10-16,JPM,0.006612183380354383,0.001282228034134058,0.0008734646166356857
2019-10-17,JPM,0.010816116843575637,0.006612183380354383,0.001282228034134058
2019-10-18,JPM,0.014234404950274362,0.010816116843575637,0.006612183380354383
2019-10-21,JPM,0.01643776729386557,0.014234404950274362,0.010816116843575637
2019-10-22,JPM,0.020550256374137345,0.01643776729386557,0.014234404950274362
2019-10-23,JPM,0.022429757704590155,0.020550256374137345,0.01643776729386557
2019-10-24,JPM,0.024901238464666794,0.022429757704590155,0.020550256374137345
2019-10-25,JPM,0.027040676520028697,0.024901238464666794,0.022429757704590155
2019-10-28,JPM,0.02969669889188817,0.027040676520028697,0.024901238464666794
2019-10-29,JPM,0.030602449102328736,0.02969669889188817,0.027040676520028697
2019-10-30,JPM,0.03063976181749146,0.030602449102328736,0.02969669889188817
2019-10-31,JPM,0.02998289173436863,0.03063976181749146,0.030602449102328736
2019-11-01,JPM,0.028940256888910224,0.02998289173436863,0.03063976181749146
2019-11-04,JPM,0.029319791094920996,0.028940256888910224,0.02998289173436863
2019-11-05,JPM,0.02987442024609626,0.029319791094920996,0.028940256888910224
2019-11-06,JPM,0.030605129303432562,0.02987442024609626,0.029319791094920996
2019-11-07,JPM,0.03215033011860504,0.030605129303432562,0.02987442024609626
2019-11-08,JPM,0.03472572618682678,0.03215033011860504,0.030605129303432562
2019-11-11,JPM,0.03524829115050507,0.03472572618682678,0.03215033011860504
2019-11-12,JPM,0.034681088934375756,0.03524829115050507,0.03472572618682678
2019-11-13,JPM,0.033225022793870455,0.034681088934375756,0.03524829115050507
2019-11-14,JPM,0.031252988622140564,0.033225022793870455,0.034681088934375756
2019-11-15,JPM,0.028709001572362818,0.031252988622140564,0.033225022793870455
2019-11-18,JPM,0.02656374041803798,0.028709001572362818,0.031252988622140564
2019-11-19,JPM,0.025491272869242458,0.02656374041803798,0.028709001572362818
2019-11-20,JPM,0.02473782429645395,0.025491272869242458,0.02656374041803798
2019-11-21,JPM,0.023627317266830386,0.02473782429645395,0.025491272869242458
2019-11-22,JPM,0.022608626354776038,0.023627317266830386,0.02473782429645395
2019-11-25,JPM,0.0217220699404879,0.022608626354776038,0.023627317266830386
2019-11-26,JPM,0.020433515316010058,0.0217220699404879,0.022608626354776038
2019-11-27,JPM,0.019009951769222426,0.020433515316010058,0.0217220699404879
2019-11-29,JPM,0.018664670680399217,0.019009951769222426,0.020433515316010058
2019-12-02,JPM,0.018077984515635033,0.018664670680399217,0.019009951769222426
2019-12-03,JPM,0.016871945409152943,0.018077984515635033,0.018664670680399217
2019-12-04,JPM,0.014078962881559557,0.016871945409152943,0.018077984515635033
2019-12-05,JPM,0.013205942917774903,0.014078962881559557,0.016871945409152943
2019-12-06,JPM,0.012475590724384079,0.013205942917774903,0.014078962881559557
2019-12-09,JPM,0.013328857975611359,0.012475590724384079,0.013205942917774903
2019-12-10,JPM,0.014012249269224515,0.013328857975611359,0.012475590724384079
2019-12-11,JPM,0.01634123555125232,0.014012249269224515,0.013328857975611359
2019-12-12,JPM,0.016679464747045056,0.01634123555125232,0.014012249269224515
2019-12-13,JPM,0.018942723073550136,0.016679464747045056,0.01634123555125232
2019-12-16,JPM,0.018959056501861648,0.018942723073550136,0.016679464747045056
2019-12-17,JPM,0.019878888895451034,0.018959056501861648,0.018942723073550136
2019-12-18,JPM,0.0213011355381893,0.019878888895451034,0.018959056501861648
2019-12-19,JPM,0.02284932252361987,0.0213011355381893,0.019878888895451034
2019-12-20,JPM,0.021102762162233654,0.02284932252361987,0.0213011355381893
2019-12-23,JPM,0.02008274200250114,0.021102762162233654,0.02284932252361987
2019-12-24,JPM,0.018966763527971945,0.02008274200250114,0.021102762162233654
2019-12-26,JPM,0.017587292184629885,0.018966763527971945,0.02008274200250114
2019-12-27,JPM,0.017245512024699768,0.017587292184629885,0.018966763527971945
2019-12-30,JPM,0.017488150596694174,0.017245512024699768,0.017587292184629885
2019-12-31,JPM,0.017570019256985505,0.017488150596694174,0.017245512024699768
2020-01-02,JPM,0.018193845790939557,0.017570019256985505,0.017488150596694174
2020-01-03,JPM,0.019525356588479755,0.018193845790939557,0.017570019256985505
2020-01-06,JPM,0.01858930868708899,0.019525356588479755,0.018193845790939557
2020-01-07,JPM,0.017444126848580693,0.01858930868708899,0.019525356588479755
2020-01-08,JPM,0.015233040065371546,0.017444126848580693,0.01858930868708899
2020-01-09,JPM,0.013219045044061664,0.015233040065371546,0.017444126848580693
2020-01-10,JPM,0.01040818094899822,0.013219045044061664,0.015233040065371546
2020-01-13,JPM,0.008082175903632183,0.01040818094899822,0.013219045044061664
2020-01-14,JPM,0.006439753916549444,0.008082175903632183,0.01040818094899822
2020-01-15,JPM,0.0075455320199936836,0.006439753916549444,0.008082175903632183
2020-01-16,JPM,0.006671252765569092,0.0075455320199936836,0.006439753916549444
2020-01-17,JPM,0.005837235900298328,0.006671252765569092,0.0075455320199936836
2020-01-21,JPM,0.006611442529193058,0.005837235900298328,0.006671252765569092
2020-01-22,JPM,0.005758861509858003,0.006611442529193058,0.005837235900298328
2020-01-23,JPM,0.0036105800991690974,0.005758861509858003,0.006611442529193058
2020-01-24,JPM,0.002859727221609624,0.0036105800991690974,0.005758861509858003
2020-01-27,JPM,-0.0005794474912397434,0.002859727221609624,0.0036105800991690974
2020-01-28,JPM,-0.005183338694172345,-0.0005794474912397434,0.002859727221609624
2020-01-29,JPM,-0.007203238097187478,-0.005183338694172345,-0.0005794474912397434
2020-01-30,JPM,-0.009032482334343764,-0.007203238097187478,-0.005183338694172345
2020-01-31,JPM,-0.009761978240928915,-0.009032482334343764,-0.007203238097187478
2020-02-03,JPM,-0.010217973843935682,-0.009761978240928915,-0.009032482334343764
2020-02-04,JPM,-0.009222272675783377,-0.010217973843935682,-0.009761978240928915
2020-02-05,JPM,-0.008387709472911014,-0.009222272675783377,-0.010217973843935682
2020-02-06,JPM,-0.006063794241078081,-0.008387709472911014,-0.009222272675783377
2020-02-07,JPM,-0.0049103305804209085,-0.006063794241078081,-0.008387709472911014
2020-02-10,JPM,-0.0013529584092027496,-0.0049103305804209085,-0.006063794241078081
2020-02-11,JPM,0.0017844409197603267,-0.0013529584092027496,-0.0049103305804209085
2020-02-12,JPM,0.0035978865964666853,0.0017844409197603267,-0.0013529584092027496
2020-02-13,JPM,0.003724732955441093,0.0035978865964666853,0.0017844409197603267
2020-02-14,JPM,0.003758272159818224,0.003724732955441093,0.0035978865964666853
2020-02-18,JPM,0.003889591267632199,0.003758272159818224,0.003724732955441093
2020-02-19,JPM,0.002626128681637115,0.003889591267632199,0.003758272159818224
2020-02-20,JPM,0.0023345225206861664,0.002626128681637115,0.003889591267632199
2020-02-21,JPM,0.0019896726144316354,0.0023345225206861664,0.002626128681637115
2020-02-24,JPM,0.0007609877093425632,0.0019896726144316354,0.0023345225206861664
2020-02-25,JPM,-0.0022883323594813055,0.0007609877093425632,0.0019896726144316354
2020-02-26,JPM,-0.007980434190216785,-0.0022883323594813055,0.0007609877093425632
2020-02-27,JPM,-0.014933546719840722,-0.007980434190216785,-0.0022883323594813055
2020-02-28,JPM,-0.025793583967703353,-0.014933546719840722,-0.007980434190216785
2019-01-02,T,-0.03028000379168081,-0.032319349714260356,-0.032833573646695285
2019-01-03,T,-0.021874434632023005,-0.03028000379168081,-0.032319349714260356
2019-01-04,T,-0.016118897981194716,-0.021874434632023005,-0.03028000379168081
2019-01-07,T,-0.00837623454656036,-0.016118897981194716,-0.021874434632023005
2019-01-08,T,-0.0004172209149515166,-0.00837623454656036,-0.016118897981194716
2019-01-09,T,0.008331386739243937,-0.0004172209149515166,-0.00837623454656036
2019-01-10,T,0.012042859451392857,0.008331386739243937,-0.0004172209149515166
2019-01-11,T,0.01652103821213617,0.012042859451392857,0.008331386739243937
2019-01-14,T,0.019853759186338044,0.01652103821213617,0.012042859451392857
2019-01-15,T,0.020260217162612806,0.019853759186338044,0.01652103821213617
2019-01-16,T,0.01952757626602515,0.020260217162612806,0.019853759186338044
2019-01-17,T,0.020140560336370555,0.01952757626602515,0.020260217162612806
2019-01-18,T,0.02027496090406093,0.020140560336370555,0.01952757626602515
2019-01-22,T,0.019997698584823462,0.02027496090406093,0.020140560336370555
2019-01-23,T,0.019623402278460295,0.019997698584823462,0.02027496090406093
2019-01-24,T,0.02009342671282834,0.019623402278460295,0.019997698584823462
