SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,pre_market_price_mean,post_market_price_mean,pre_market_price_std,post_market_price_std,pre_market_price_min,post_market_price_min,pre_market_price_max,post_market_price_max,PREV_OPEN,PREV_HIGH,PREV_LOW,PREV_CLOSE,PREV_VOLUME,PREV_post_market_volume,PREV_post_market_price_mean,PREV_post_market_price_std,pre_market_volume_avg_3,pre_market_volume_avg_3_increment,pre_market_volume_avg_5,pre_market_volume_avg_5_increment,pre_market_volume_avg_9,pre_market_volume_avg_9_increment,pre_market_volume_avg_12,pre_market_volume_avg_12_increment,PREV_post_market_volume_avg_3,PREV_post_market_volume_avg_3_increment,PREV_post_market_volume_avg_5,PREV_post_market_volume_avg_5_increment,PREV_post_market_volume_avg_9,PREV_post_market_volume_avg_9_increment,PREV_post_market_volume_avg_12,PREV_post_market_volume_avg_12_increment,PREV_OPEN_avg_3,PREV_OPEN_avg_3_increment,PREV_OPEN_avg_5,PREV_OPEN_avg_5_increment,PREV_CLOSE_avg_3,PREV_CLOSE_avg_3_increment,PREV_CLOSE_avg_5,PREV_CLOSE_avg_5_increment,PREV_HIGH_avg_3,PREV_HIGH_avg_3_increment,pre_market_price_mean_avg_1,pre_market_price_mean_avg_1_increment,pre_market_price_mean_avg_3,pre_market_price_mean_avg_3_increment,pre_market_price_mean_avg_5,pre_market_price_mean_avg_5_increment,pre_market_price_std_avg_1,pre_market_price_std_avg_1_increment,pre_market_price_std_avg_3,pre_market_price_std_avg_3_increment,PREV_post_market_price_mean_avg_1,PREV_post_market_price_mean_avg_1_increment,PREV_post_market_price_mean_avg_3,PREV_post_market_price_mean_avg_3_increment,PREV_post_market_price_mean_avg_5,PREV_post_market_price_mean_avg_5_increment,PREV_post_market_price_std_avg_1,PREV_post_market_price_std_avg_1_increment,PREV_post_market_price_std_avg_3,PREV_post_market_price_std_avg_3_increment,pre_market_range_change,prev_post_market_range_change,pre_market_spread,prev_post_market_spread,Date,EWO,EWO_lag_1,EWO_lag_2
AAPL,2019-10-08,986351.0,5632852.0,Tuesday,54.50838908862601,55.04907749217713,54.14873185484969,54.165626525878906,111820000.0,224.2974506251371,225.823144500328,0.4204262782672382,0.4214828927215997,223.11,224.89,227.31,227.6,54.61699366730349,55.50044069816068,54.513198466013634,54.80768203735352,122306000.0,3323097.0,226.35252170062003,0.2817027345625857,1283524.0,-23.15289780323547,1286981.6,-23.3593549433807,1123354.7777777778,-12.195949177231332,2020339.0,-51.17893581225725,5399734.0,-38.458135159991215,5341363.2,-37.78560124875987,5212678.0,-36.24971655644181,8269012.5,-59.8126499385507,53.677225426840074,1.7507764847948075,53.73595848107537,1.639563545774287,53.64987055460612,2.1580881198379727,53.844580078125,1.7886702019611362,54.07148099207501,2.6427234465708573,227.1469972837022,-1.2544945311366316,224.94748403636868,-0.2889711854374396,223.664595863119,0.2829481168335648,0.1217158212385942,245.41629345218396,0.1360170249979442,209.09827521488035,225.08661671677143,0.5624079309173232,222.15743254183326,1.888340673903322,222.4696122133202,1.7453662316706013,0.8187308109774901,-65.59275273563257,0.44191427357253543,-36.25398603099267,1.8824794944197878,0.6691482761676819,1.8725134807793011,0.6671010283672287,2019-10-08,0.0174375333363022,0.0174157422974319,0.0154097619808784
AAPL,2019-10-09,1024230.0,3014463.0,Wednesday,54.80044174194336,54.98388901728139,54.464924052724605,54.80044174194336,74770400.0,226.11574773973297,226.78615701952725,1.3427454310975595,0.4132815980232026,223.04,224.4,227.24,227.59,54.50838908862601,55.04907749217713,54.14873185484969,54.165626525878906,111820000.0,5632852.0,225.823144500328,0.4214828927215997,1350239.6666666667,-24.144577789770167,1175687.2,-12.882440159253239,1124770.111111111,-8.93872535533433,1083226.3333333333,-5.44635331674297,4450333.333333333,26.57146281177441,4881584.6,15.38982649199607,4830350.888888889,16.61372288620026,8255072.75,-31.764962337854623,53.93549964142022,1.0621750999147759,53.99520128506519,0.9504322446201592,54.30159250895182,-0.2503904154385524,53.993753051757814,0.3183210360582572,54.58239804628834,0.8549998948251197,224.2974506251371,0.810663299795928,226.14370891574106,-0.012364339535312557,223.60586416134674,1.1224587457935236,0.4204262782672382,219.37714184555838,0.231850513398436,479.142746511864,226.35252170062003,-0.23387289715826567,223.26575137930516,1.1454480166454628,223.58196199898876,1.0023986198624446,0.2817027345625857,49.619737762239986,0.4597025171930615,-8.313990687897551,1.883070301291256,1.2050335719685215,1.8574557685537063,1.2000541423671796,2019-10-09,0.0164245785222077,0.0174375333363022,0.0174157422974319
AAPL,2019-10-10,968906.0,3295954.0,Thursday,55.01767760807332,55.62354306025497,54.8656108895864,55.539058685302734,113013600.0,230.2936957797813,227.6108470389171,0.4072137484512473,0.3361938885923762,220.9,226.1,231.25,228.31,54.80044174194336,54.98388901728139,54.464924052724605,54.80044174194336,74770400.0,3014463.0,226.78615701952725,0.4132815980232026,963627.3333333334,0.5477912969121493,1172230.6,-17.345102576233725,1147816.3333333333,-15.587017551298127,1098678.0,-11.81165000118324,4596454.0,-34.41764020699435,5031030.2,-40.08258984412378,4899369.555555556,-38.47243067055839,5062065.0,-40.44993495737412,54.53010327478629,0.49576004981099486,54.031411807289956,1.4233015738997314,54.58964157104492,0.3861541582464772,53.98458404541016,1.5112790270772969,55.153666424341004,-0.3078261484075781,226.11574773973297,1.847703258977476,225.8533985495241,1.966008596183939,225.05113009479524,2.3294998264517965,1.3427454310975595,-69.67304903667474,0.628295843534464,-35.1875788067488,225.823144500328,0.42644544753376895,225.75409430590648,0.45716234595607624,223.72959276528954,1.3661868403096307,0.4214828927215997,-1.9458191162729608,0.5073054794205585,-18.5339771028591,4.6853779990946105,1.4215686274509793,4.494261106433933,1.4066114272245132,2019-10-10,0.0189200127781555,0.0164245785222077,0.0174375333363022
AAPL,2019-10-11,1773476.0,5846773.0,Friday,56.22940378915748,57.36147524013312,56.07492091911326,57.01630401611328,166795600.0,236.379515029985,232.8763862409209,0.2066411295013245,0.2726054304933366,235.1494,229.52,237.2501,233.5,55.01767760807332,55.62354306025497,54.8656108895864,55.539058685302734,113013600.0,3295954.0,227.6108470389171,0.3361938885923762,993162.3333333334,78.56859251273792,1208771.0,46.71728557352882,1195905.6666666667,48.29564316249023,1090806.6666666667,62.58389815488231,3990137.3333333335,-17.39747971916088,4399663.0,-25.08621683069817,4686113.333333333,-29.665508160991976,4907042.833333333,-32.83217383775978,54.64194149929096,0.6876331595707267,54.22306595096601,1.465449515204247,54.59125010172526,1.736191389300174,54.374169158935544,2.1423583006155393,55.17780240253973,0.8078260429138031,230.2936957797813,2.6426338895630295,226.90229804821715,4.176783163189433,226.96811405334748,4.146574075345851,0.4072137484512473,-49.25487405883495,0.723461819272015,-71.43717553619379,226.78615701952725,0.36364213328894884,226.3206077401584,0.5700935993597269,224.48131113155415,1.394118687024647,0.4132815980232026,-18.652586952709786,0.3721557417691293,-9.66311926447783,0.8933469530434647,0.9774436090225599,0.8886979904893675,0.9709554833395705,2019-10-11,0.0218691113282227,0.0189200127781555,0.0164245785222077
AAPL,2019-10-14,1736096.0,3396466.0,Monday,56.70011118702087,57.47977056045112,56.64459486661708,56.93424987792969,96427600.0,235.95653750985028,235.56617328831652,0.0988840333969836,0.4925606290193248,235.4,233.71,236.5493,236.65,56.22940378915748,57.36147524013312,56.07492091911326,57.01630401611328,166795600.0,5846773.0,232.8763862409209,0.2726054304933366,1255537.3333333333,38.27513956839728,1126652.8,54.093257479145294,1243096.7777777778,39.65895745490809,1157461.9166666667,49.99163039417495,3981089.6666666665,46.86363507344598,4019955.8,45.44371358510958,4663686.888888889,25.368043337767432,4618035.583333333,26.6073613876261,54.775502812880895,2.654290516041944,54.68168583487511,2.8304137494152735,54.835042317708336,3.977860882767173,54.821685028076175,4.0031950621604615,55.21883652323783,3.8802677705706348,236.379515029985,-0.17894000674341554,230.9296528498331,2.1768034542043035,228.84668129166772,3.1068207666603493,0.2066411295013245,-52.146974014507705,0.6522001030167105,-84.83839040509167,227.6108470389171,2.313395547929891,226.74004951959077,2.7063312080647437,226.3318573952328,2.891563265112836,0.3361938885923762,-18.91422189894073,0.3903194597790595,-30.158380868931054,0.4882327952421336,1.7340536772394517,0.4870812278095934,1.7090612166587402,2019-10-14,0.0243439905110853,0.0218691113282227,0.0189200127781555
AAPL,2019-10-15,921912.0,5362838.0,Tuesday,57.05975373321844,57.363890864446056,56.69527167001342,56.80147933959961,87360000.0,235.374636475,236.45389241151767,0.2327366748276266,0.2677124211825657,234.88,235.87,246.025297,237.5,56.70011118702087,57.47977056045112,56.64459486661708,56.93424987792969,96427600.0,3396466.0,235.56617328831652,0.4925606290193248,1492826.0,-38.24384087629771,1297811.8,-28.964122533020586,1264571.5555555555,-27.096889381243216,1234068.75,-25.294923803880458,4052396.6666666665,-16.186240405883265,4222627.8,-19.565110616663866,4688662.777777778,-27.56002807244378,4687626.333333333,-27.544011436065112,55.34917437972472,2.440753312828132,55.03458117902073,3.0263335748524645,55.78526814778646,2.0596508151566857,55.26582260131836,3.018913314015388,55.98963577255649,2.6614475470923264,235.95653750985028,-0.24661365223923826,234.20991610653883,0.4972976327489678,230.60858933689732,2.0667257675905213,0.0988840333969836,135.3632500944547,0.23757963711651844,-2.0384584923482536,232.8763862409209,1.1550278200439388,229.09113009978842,2.8264050143310566,227.8898113000627,3.3684533522853983,0.2726054304933366,80.68628644995563,0.3406936390363051,44.575821965034216,4.745102605585831,1.2579692781652465,4.735130839462299,1.2480569510299102,2019-10-15,0.026003963009568,0.0243439905110853,0.0218691113282227
AAPL,2019-10-16,1674296.0,4210391.0,Wednesday,56.33078671158516,56.78216931364028,56.28975259924604,56.57216644287109,73903200.0,234.4586743205768,233.9461240058108,0.1062047529725834,0.5045843290066755,234.25,233.2,234.87,235.32,57.05975373321844,57.363890864446056,56.69527167001342,56.80147933959961,87360000.0,5362838.0,236.45389241151767,0.2677124211825657,1477161.3333333333,13.345506832474182,1284924.0,30.303115203700763,1251282.5555555555,33.806388698245,1266219.5833333333,32.22793439921394,4179731.0,28.305816809742062,4237301.6,26.562574634762854,4523200.777777778,18.56289966935164,4559517.75,17.618535425155436,55.98239752808389,1.9244552800620849,55.45120468296422,2.9008369781160157,56.49653752644857,0.5397531008130938,55.69113616943359,1.9937520520104544,56.8215962869464,0.9543811032007817,235.374636475,-0.389150746291428,235.90356300494508,-0.6124912510702545,232.8240265068699,0.7020958439006544,0.2327366748276266,-54.3669887647735,0.17942061257531158,-40.80682734933586,235.56617328831652,0.3768449055351615,232.01780218938484,1.9119611427539807,229.73254161760195,2.9257286523663883,0.4925606290193248,-45.64883886160896,0.36711998270167917,-27.077676564365007,0.26467449306296886,0.6910586339932995,0.2644389258775194,0.6893521537650095,2019-10-16,0.0288357104740517,0.026003963009568,0.0243439905110853
AAPL,2019-10-17,1043114.0,2764539.0,Thursday,56.74596922462551,57.00183119142603,56.36700490110861,56.79183197021485,67585200.0,235.33845380306053,235.28292505753004,0.0673313186074093,0.2849556596387956,234.384,234.28,235.5,235.99,56.33078671158516,56.78216931364028,56.28975259924604,56.57216644287109,73903200.0,4210391.0,233.9461240058108,0.5045843290066755,1444101.3333333333,-27.767257330048857,1414937.2,-26.278424229711394,1349959.4444444445,-22.72997501571035,1293347.9166666667,-19.347765086411727,4868692.333333333,-13.521111794768705,4183298.8,0.6476276569103835,4433371.777777778,-5.029597988949774,4714938.25,-10.70103622247863,56.663089569798935,-0.5864538286505431,55.9614776118827,0.6599345039882303,56.917344411214195,-0.6064548019831708,56.21830673217774,0.6294385783960482,57.40171222167677,-1.0793108498992237,234.4586743205768,0.3752386150920623,235.2632827684757,0.03195187693559603,234.49261182303866,0.36071156930956677,0.1062047529725834,-36.60234902595105,0.14594182039906453,-53.86427384330415,236.45389241151767,-1.0605739580477846,234.96548398025172,-0.4338339219757937,231.8586911998399,0.9003038855988844,0.2677124211825657,88.4799841478314,0.34429282689840895,46.55673589027866,0.47614171615810547,0.9090909090909112,0.47421064512216166,0.9061915468825411,2019-10-17,0.0300171077075077,0.0288357104740517,0.026003963009568
AAPL,2019-10-18,3632164.0,5065175.0,Friday,56.62528130439812,57.3470081674151,56.55286663427938,57.06459426879883,97433600.0,236.5407443253775,234.8879677248677,0.1220742268884792,0.2618549255369776,235.8549,234.36,236.82,235.63,56.74596922462551,57.00183119142603,56.36700490110861,56.79183197021485,67585200.0,2764539.0,235.28292505753004,0.2849556596387956,1213107.3333333333,199.4099450392134,1429778.8,154.03677827647186,1223186.888888889,196.94268578200368,1251705.5,190.17720222528382,4323231.666666667,-36.053877905378656,4422484.4,-37.489005048836354,4324027.444444444,-36.06564630962487,4597305.0,-39.86609546245028,56.69688387727482,0.08657503551154526,56.26754660581106,0.8502638690933068,56.7692985534668,0.039692963137163695,56.57265167236328,0.387431543992211,57.208610246179155,-0.36144743573269683,235.33845380306053,0.5108772080754284,235.05725486621245,0.6311183460427121,235.50156342769452,0.44126284452545694,0.0673313186074093,81.30378167738104,0.13542424880253975,-9.8579257644811,233.9461240058108,0.5714140627036185,235.32206323521498,-0.01663175018392845,233.2906845970966,0.8539734297038581,0.5045843290066755,-43.526652878863835,0.4216191264028553,-32.413962793869636,0.4091922618525232,0.7298958511183233,0.40800581851236906,0.7267845720559146,2019-10-18,0.0303044844301877,0.0300171077075077,0.0288357104740517
AAPL,2019-10-21,1271089.0,5231787.0,Monday,57.33252940146165,58.17011757690164,57.28425417954752,58.05425262451172,87247200.0,240.5106541727672,237.74671793954568,0.0677833392668557,0.2534591040923135,238.6703,235.82,240.7,238.26,56.62528130439812,57.3470081674151,56.55286663427938,57.06459426879883,97433600.0,5065175.0,234.8879677248677,0.2618549255369776,2116524.6666666665,-39.94452226243838,1801516.4,-29.443384473213786,1528949.4444444445,-16.865204103471196,1467593.0833333333,-13.38954820412583,4112589.3333333335,23.162674156297957,4316201.4,17.35261009831468,4094152.5555555555,23.71730000941994,4420547.916666667,14.582515459292134,56.71216988980971,-0.15320977063725166,56.6132049291215,0.021331375412750833,56.72182591756185,0.6042971037906081,56.8232063293457,0.4248052073197854,57.04929712317079,0.5218487505666265,236.5407443253775,1.678319673302812,235.44595748300495,2.151107941671855,235.53380928677302,2.113006578998028,0.1220742268884792,-44.47366901714715,0.09853676615615731,-31.210103689180084,235.28292505753004,-0.1678648514615996,235.22764715828615,-0.14440455342813796,234.82510020081918,0.02677206312049456,0.2849556596387956,-8.106781992363326,0.352417469942679,-25.69751846309761,0.8504200145556408,0.5419013483529534,0.8439127185367792,0.5406832935297802,2019-10-21,0.0286273260426495,0.0303044844301877,0.0300171077075077
AAPL,2019-10-22,1102768.0,4346096.0,Tuesday,58.21114086159737,58.46217417871,57.83941398742584,57.921485900878906,82293600.0,239.6810645660881,241.1024285125969,0.464806548896966,0.1624612667890737,238.69,240.24,240.22,241.49,57.33252940146165,58.17011757690164,57.28425417954752,58.05425262451172,87247200.0,5231787.0,237.74671793954568,0.2534591040923135,1982122.3333333333,-44.36428158571443,1708515.0,-35.4545906825518,1560587.0,-29.336333059291153,1508000.1666666667,-26.872156623324866,4013368.3333333335,30.35900434423121,4159881.8,25.76768407217725,4287716.777777778,22.018017307372414,4328370.916666667,20.871965474462275,56.5673457468696,1.3526949947698315,56.69238043216963,1.12916226909529,56.809530893961586,2.191043845923461,56.832864379882814,2.1490879580956697,57.04366955749381,1.9747117044644098,240.5106541727672,-0.3449284230390766,237.46328410040175,0.9339466832054176,236.44463261935638,1.3687906174389424,0.0677833392668557,585.7238872034213,0.08572962825424807,442.17725932333536,234.8879677248677,1.217069670433915,234.70567226273616,1.2956847814931738,235.22741649760854,1.0710067216857537,0.2618549255369776,-3.206287385065247,0.3504649713941495,-27.67919056673388,0.6409987850349831,1.034687473496734,0.6383482995495995,1.0263022855358372,2019-10-22,0.0285571112084538,0.0286273260426495,0.0303044844301877
AAPL,2019-10-23,1366670.0,3433488.0,Wednesday,58.43804355936346,58.71321634874968,58.22562818399061,58.69873046875,75828800.0,243.28654626109,241.80459548176373,0.2884836548480022,0.628854302899907,242.01,239.37,244.25,242.61,58.21114086159737,58.46217417871,57.83941398742584,57.921485900878906,82293600.0,4346096.0,241.1024285125969,0.1624612667890737,2002007.0,-31.735003923562704,1744686.2,-21.66671576814214,1569313.4444444445,-12.912872515164278,1417891.9166666667,-3.612540283541834,4353833.666666667,-0.1777207688457929,4526946.0,-3.9949670263351935,4243154.0,2.4260726808407145,4331479.0,0.33745979144767874,56.90125997682842,2.302024393312849,56.81886407505779,2.450377720857607,57.30355962117513,1.0783383855885875,57.05686492919922,1.5153671214718447,57.506318978580914,1.6621742046906338,239.6810645660881,1.5042830778180778,238.91082102141092,1.8315307866640844,237.30591823757405,2.5202186561266298,0.464806548896966,-37.93468368020981,0.2182213716841003,32.19770942766063,237.74671793954568,1.4114645207865781,235.9725369073145,2.1739358624166223,235.66352542785435,2.3079104307160194,0.2534591040923135,-35.90237471607927,0.26675656308936224,-39.0975558735738,0.9255815875377089,0.5203130203130203,0.9207249781893359,0.5184518495775712,2019-10-23,0.0283289409987325,0.0285571112084538,0.0286273260426495
AAPL,2019-10-24,1286884.0,3298870.0,Thursday,59.01977334585594,59.089775550159175,58.36804862498649,58.795291900634766,69275200.0,243.325622874494,244.5310564866014,0.2255671675906221,0.2709442431824355,242.5,242.58,243.69,245.02,58.43804355936346,58.71321634874968,58.22562818399061,58.69873046875,75828800.0,3433488.0,241.80459548176373,0.628854302899907,1246842.3333333333,3.21144587380335,1683161.0,-23.543618227846295,1613509.4444444445,-20.243169048006816,1458422.6666666667,-11.761930926288406,4881019.333333333,-29.6563327141093,4323597.6,-20.587244289339036,4391113.222222222,-21.80825621566629,4290869.25,-19.981528218320797,57.38965052248572,1.826798085252274,57.04914150073356,2.4345713574182994,57.680110931396484,1.7659805449490906,57.28086624145508,2.4752841923134,57.99309997434224,1.2417276791998337,243.28654626109,0.01606197054648068,241.15942166664843,0.8982444861059116,239.07149262567663,1.7794385278207259,0.2884836548480022,-21.80937678792578,0.2736911810039413,-17.583326301122646,241.1024285125969,0.2912318111014543,237.91237139233672,1.635990624047209,236.59323264807023,2.2026677497768263,0.1624612667890737,287.07952691047245,0.22592509880612158,178.34636621739867,0.4907216494845351,1.3535530768266737,0.48905659253723277,1.3399249065323746,2019-10-24,0.0298656129690844,0.0283289409987325,0.0285571112084538
AAPL,2019-10-25,612979.0,4360797.0,Friday,58.69389853918105,59.55562229686441,58.6263125065456,59.51941680908203,73477200.0,246.61239214097247,243.3032939119704,0.1199409487460547,0.2348401493197051,244.69,242.88,247.01,243.84,59.01977334585594,59.089775550159175,58.36804862498649,58.795291900634766,69275200.0,3298870.0,244.5310564866014,0.2709442431824355,1252107.3333333333,-51.044212929562484,1731915.0,-64.60686581038908,1559443.6666666667,-60.69245634821478,1483467.0833333333,-58.67929886097348,4337123.666666667,-23.938760949941408,4168217.0,-20.85656768829454,4406394.777777778,-25.1344882524648,4300068.5,-23.283315137886756,57.99390460747416,1.768925105707694,57.47059287028922,2.69560552309459,58.224822998046875,0.9797692345188008,57.70617904663086,1.8873418271617395,58.448502701453776,1.0971587278820882,243.325622874494,1.3507698974118192,242.09774456722403,1.8648036485506587,240.66892643996334,2.469560898004742,0.2255671675906221,-46.82694736685552,0.32628579044519673,-63.24052341280241,241.80459548176373,1.1275472244047082,240.21791397796878,1.7955124316949078,238.1649269432608,2.672992041711167,0.628854302899907,-56.914623636508544,0.3482582245937647,-22.200188237195036,0.9481384609097196,1.005853738972709,0.9407475349713156,0.9978282656844011,2019-10-25,0.0314055926583075,0.0298656129690844,0.0283289409987325
AAPL,2019-10-28,1325898.0,3908011.0,Monday,59.72216953945817,60.16389486651577,59.55320447305527,60.11561965942383,96572800.0,249.0609934365325,247.4598813487476,0.1072142705247614,0.2142859943535469,248.0332,245.97,249.4,247.93,58.69389853918105,59.55562229686441,58.6263125065456,59.51941680908203,73477200.0,4360797.0,243.3032939119704,0.2348401493197051,1088844.3333333333,21.771125532789668,1128078.0,17.536021445325588,1434652.888888889,-7.5805715606314745,1449196.1666666667,-8.508038421759561,3692818.0,18.088597921695573,4275083.2,2.004962149040744,4123294.4444444445,5.760019294172808,4105570.0,6.216603297471484,58.55631925560559,0.23495206892173623,57.9253536945353,1.3267848975055123,58.47183609008789,1.7915988090063173,58.10687103271484,2.430944484296718,58.75505535920629,1.3625498823271516,246.61239214097247,0.9928946693645129,244.40818709218547,1.9037031450145692,242.68325600308236,2.628008845146338,0.1199409487460547,-10.61078668657098,0.211330590394893,-49.2670368618095,244.5310564866014,-0.5020886067689564,242.47936016032068,0.3397954164449116,240.0145532290751,1.370225529514647,0.2709442431824355,-13.325285467837139,0.354086604290472,-33.67720030237125,0.5510552619568719,0.3952569169960507,0.5487812367328044,0.39456925739252247,2019-10-28,0.0335091732956121,0.0314055926583075,0.0298656129690844
AAPL,2019-10-29,990247.0,4517771.0,Tuesday,60.096323630873314,60.28459956308395,58.55149452474422,58.725284576416016,142839600.0,243.4137441712026,248.96770177115548,0.2054984688328731,0.1746160707202969,242.0,248.43,246.25,249.3,59.72216953945817,60.16389486651577,59.55320447305527,60.11561965942383,96572800.0,3908011.0,247.4598813487476,0.2142859943535469,1075253.6666666667,-7.9057313917553165,1139039.8,-13.06300271509389,1479540.2222222222,-33.070626595559496,1478945.5,-33.04371256412085,3697718.3333333335,5.6870926260383055,4134207.6,-5.471341110204531,4230442.333333333,-7.621693145247925,4217764.5,-7.344020748432019,58.717238481466815,1.7114753417917423,58.3390771414919,2.370782099641049,59.0044797261556,1.8831450398768264,58.597835540771484,2.590170958782757,59.11953806525776,1.766517187778467,249.0609934365325,-2.267416180835624,246.33300281733298,-1.1850862908106288,244.39332385583543,-0.40082096727432137,0.1072142705247614,91.67081753861555,0.15090746228714605,36.17515377857956,243.3032939119704,1.70839751897526,243.21298196011185,1.7461647624271357,241.6976184664956,2.384079296607031,0.2348401493197051,-8.752402442981044,0.3782128984673492,-43.342494340645544,1.756198347107438,0.7968451437167167,1.7459983677054838,0.7920475793155987,2019-10-29,0.0348230946412307,0.0335091732956121,0.0314055926583075
AAPL,2019-10-30,1257411.0,6758287.0,Wednesday,59.08010627656539,59.21045340411995,58.22321111070426,58.71803665161133,124522000.0,247.34190039808155,244.9440849167297,2.14041150494705,0.4584650574282648,242.8136,243.0,252.5,245.61,60.096323630873314,60.28459956308395,58.55149452474422,58.725284576416016,142839600.0,4517771.0,248.96770177115548,0.1746160707202969,976374.6666666666,28.78365682026436,1116535.6,12.617188381633321,1403534.7777777778,-10.411126257173057,1413676.4166666667,-11.053832038531688,3855892.6666666665,17.165372341795827,3869452.4,16.754789385702228,4068794.888888889,11.034621389669457,4268769.25,5.8331040029863415,59.145280474831715,1.6079780980095277,58.8170051690912,2.175082628066896,59.476776123046875,-1.263504170226303,59.010108947753906,-0.4826704719187472,59.60309757117978,1.143400292393026,243.4137441712026,1.613777496523003,246.36237658290256,0.3975947256091585,245.13985977685834,0.8982793019575194,0.2054984688328731,941.5705368042397,0.14421789603456306,1384.1511100911373,247.4598813487476,0.6093191406177484,245.09807724910647,1.5788065600025492,243.64025114833598,2.1866052910838514,0.2142859943535469,-18.512606833183533,0.24002346228522917,-27.250415831101606,3.9892328930504686,0.3501992512981542,3.916198583584232,0.3494429172181079,2019-10-30,0.0345205816720966,0.0348230946412307,0.0335091732956121
